# Starting date:             2015-05-25 12:29:59
# Cluster job name:          fribourg.m1.r2c.r.goal
# Cluster job ID:            7827438
# Cluster node:              hnode11
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg -m1 -r2c -r
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
110,29,N,N,2.605,1.559,1.0,0.2,s15_t1.0_a0.2_010.gff
111,126,N,N,2.964,1.675,1.0,0.2,s15_t1.0_a0.2_011.gff
112,4067,N,N,11.189,7.365,1.0,0.2,s15_t1.0_a0.2_012.gff
113,12,N,N,2.519,1.526,1.0,0.2,s15_t1.0_a0.2_013.gff
114,27,N,N,2.488,1.334,1.0,0.2,s15_t1.0_a0.2_014.gff
115,106,N,N,3.216,1.846,1.0,0.2,s15_t1.0_a0.2_015.gff
116,90,N,N,2.891,1.833,1.0,0.2,s15_t1.0_a0.2_016.gff
117,129,N,N,2.963,1.868,1.0,0.2,s15_t1.0_a0.2_017.gff
118,2233,N,N,7.524,4.143,1.0,0.2,s15_t1.0_a0.2_018.gff
119,62,N,N,2.692,1.477,1.0,0.2,s15_t1.0_a0.2_019.gff
120,16,N,N,2.536,1.641,1.0,0.2,s15_t1.0_a0.2_020.gff
121,201,N,N,3.282,2.315,1.0,0.2,s15_t1.0_a0.2_021.gff
122,507,N,N,3.931,2.353,1.0,0.2,s15_t1.0_a0.2_022.gff
123,336,N,N,3.724,2.016,1.0,0.2,s15_t1.0_a0.2_023.gff
124,396,N,N,4.878,2.892,1.0,0.2,s15_t1.0_a0.2_024.gff
125,37,N,N,2.626,1.544,1.0,0.2,s15_t1.0_a0.2_025.gff
126,51,N,N,2.818,1.692,1.0,0.2,s15_t1.0_a0.2_026.gff
127,158,N,N,3.166,1.863,1.0,0.2,s15_t1.0_a0.2_027.gff
128,118,N,N,2.932,1.673,1.0,0.2,s15_t1.0_a0.2_028.gff
129,21,N,N,2.579,1.725,1.0,0.2,s15_t1.0_a0.2_029.gff
130,7,N,N,2.488,2.154,1.0,0.2,s15_t1.0_a0.2_030.gff
131,520,N,N,4.578,2.315,1.0,0.2,s15_t1.0_a0.2_031.gff
