# Starting date:             2015-05-16 16:33:12
# Cluster job name:          rank.tr.ro.goal_01_of_10
# Cluster job ID:            7369721
# Cluster node:              hnode27
# Cluster queue:             mpi.q
# GOAL command:              complement -m rank -tr -ro
# Input data:                goal.01_of_10.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
155,1844,N,N,5.923,6.757,1.0,0.2,s15_t1.0_a0.2_055.gff
156,2391,N,N,7.883,7.698,1.0,0.2,s15_t1.0_a0.2_056.gff
157,677,N,N,4.325,10.613,1.0,0.2,s15_t1.0_a0.2_057.gff
158,3469,N,N,10.284,15.440,1.0,0.2,s15_t1.0_a0.2_058.gff
159,52,N,N,2.584,4.660,1.0,0.2,s15_t1.0_a0.2_059.gff
160,87876,N,N,98.809,86.622,1.0,0.2,s15_t1.0_a0.2_060.gff
161,387,N,N,3.942,7.579,1.0,0.2,s15_t1.0_a0.2_061.gff
162,384,N,N,3.409,12.205,1.0,0.2,s15_t1.0_a0.2_062.gff
163,2314,N,N,6.401,8.909,1.0,0.2,s15_t1.0_a0.2_063.gff
164,441,N,N,4.222,4.472,1.0,0.2,s15_t1.0_a0.2_064.gff
165,165,N,N,2.928,3.952,1.0,0.2,s15_t1.0_a0.2_065.gff
166,5995,N,N,9.849,10.602,1.0,0.2,s15_t1.0_a0.2_066.gff
167,2292,N,N,5.914,3.125,1.0,0.2,s15_t1.0_a0.2_067.gff
168,683,N,N,4.651,5.277,1.0,0.2,s15_t1.0_a0.2_068.gff
169,430,N,N,3.721,4.451,1.0,0.2,s15_t1.0_a0.2_069.gff
170,4032,N,N,10.971,6.229,1.0,0.2,s15_t1.0_a0.2_070.gff
171,160,N,N,2.894,2.758,1.0,0.2,s15_t1.0_a0.2_071.gff
172,1172,N,N,5.189,5.649,1.0,0.2,s15_t1.0_a0.2_072.gff
173,8,N,N,2.357,4.143,1.0,0.2,s15_t1.0_a0.2_073.gff
174,1479,N,N,5.253,4.788,1.0,0.2,s15_t1.0_a0.2_074.gff
175,NA,Y,N,602.263,468.188,1.0,0.2,s15_t1.0_a0.2_075.gff
176,2790,N,N,5.861,4.666,1.0,0.2,s15_t1.0_a0.2_076.gff
177,4818,N,N,9.369,7.356,1.0,0.2,s15_t1.0_a0.2_077.gff
178,21000,N,N,26.350,22.610,1.0,0.2,s15_t1.0_a0.2_078.gff
179,327,N,N,3.833,1.993,1.0,0.2,s15_t1.0_a0.2_079.gff
180,NA,Y,N,601.898,525.019,1.0,0.2,s15_t1.0_a0.2_080.gff
181,37541,N,N,36.485,29.227,1.0,0.2,s15_t1.0_a0.2_081.gff
182,5134,N,N,11.203,8.328,1.0,0.2,s15_t1.0_a0.2_082.gff
183,1782,N,N,5.762,3.384,1.0,0.2,s15_t1.0_a0.2_083.gff
184,1949,N,N,6.248,5.471,1.0,0.2,s15_t1.0_a0.2_084.gff
185,135,N,N,2.979,3.862,1.0,0.2,s15_t1.0_a0.2_085.gff
186,39102,N,N,50.061,37.485,1.0,0.2,s15_t1.0_a0.2_086.gff
187,27051,N,N,38.567,28.027,1.0,0.2,s15_t1.0_a0.2_087.gff
188,NA,Y,N,602.248,304.817,1.0,0.2,s15_t1.0_a0.2_088.gff
189,14751,N,N,21.781,20.341,1.0,0.2,s15_t1.0_a0.2_089.gff
190,41,N,N,2.562,7.393,1.0,0.2,s15_t1.0_a0.2_090.gff
191,NA,Y,N,602.407,211.026,1.0,0.2,s15_t1.0_a0.2_091.gff
192,942,N,N,4.843,2.490,1.0,0.2,s15_t1.0_a0.2_092.gff
193,91181,N,N,157.480,123.317,1.0,0.2,s15_t1.0_a0.2_093.gff
194,4400,N,N,8.664,6.279,1.0,0.2,s15_t1.0_a0.2_094.gff
195,NA,Y,N,602.201,603.321,1.0,0.2,s15_t1.0_a0.2_095.gff
196,721,N,N,4.408,2.572,1.0,0.2,s15_t1.0_a0.2_096.gff
197,NA,Y,N,602.100,596.240,1.0,0.2,s15_t1.0_a0.2_097.gff
198,2726,N,N,6.701,4.311,1.0,0.2,s15_t1.0_a0.2_098.gff
199,358,N,N,3.990,3.143,1.0,0.2,s15_t1.0_a0.2_099.gff
200,444,N,N,3.948,7.074,1.0,0.2,s15_t1.0_a0.2_100.gff
201,81,N,N,2.718,4.014,1.0,0.3,s15_t1.0_a0.3_001.gff
202,252,N,N,3.554,5.901,1.0,0.3,s15_t1.0_a0.3_002.gff
203,13084,N,N,19.965,14.362,1.0,0.3,s15_t1.0_a0.3_003.gff
204,2336,N,N,6.628,3.856,1.0,0.3,s15_t1.0_a0.3_004.gff
205,NA,Y,N,601.858,535.263,1.0,0.3,s15_t1.0_a0.3_005.gff
206,3346,N,N,6.897,6.719,1.0,0.3,s15_t1.0_a0.3_006.gff
207,246,N,N,3.705,5.530,1.0,0.3,s15_t1.0_a0.3_007.gff
208,415,N,N,3.914,5.086,1.0,0.3,s15_t1.0_a0.3_008.gff
209,3320,N,N,7.481,7.050,1.0,0.3,s15_t1.0_a0.3_009.gff
210,18782,N,N,27.560,23.210,1.0,0.3,s15_t1.0_a0.3_010.gff
211,221,N,N,3.144,4.125,1.0,0.3,s15_t1.0_a0.3_011.gff
212,39,N,N,2.492,1.887,1.0,0.3,s15_t1.0_a0.3_012.gff
213,403,N,N,3.896,5.691,1.0,0.3,s15_t1.0_a0.3_013.gff
214,10058,N,N,18.872,18.220,1.0,0.3,s15_t1.0_a0.3_014.gff
215,25603,N,N,38.524,31.374,1.0,0.3,s15_t1.0_a0.3_015.gff
216,172,N,N,3.109,2.489,1.0,0.3,s15_t1.0_a0.3_016.gff
217,58,N,N,2.505,4.876,1.0,0.3,s15_t1.0_a0.3_017.gff
218,2778,N,N,6.314,3.453,1.0,0.3,s15_t1.0_a0.3_018.gff
219,36414,N,N,65.671,58.533,1.0,0.3,s15_t1.0_a0.3_019.gff
220,8,N,N,2.435,3.576,1.0,0.3,s15_t1.0_a0.3_020.gff
221,7,N,N,2.444,4.702,1.0,0.3,s15_t1.0_a0.3_021.gff
222,22,N,N,2.501,4.850,1.0,0.3,s15_t1.0_a0.3_022.gff
223,107,N,N,2.676,2.682,1.0,0.3,s15_t1.0_a0.3_023.gff
224,32,N,N,2.508,3.380,1.0,0.3,s15_t1.0_a0.3_024.gff
225,NA,Y,N,602.187,472.217,1.0,0.3,s15_t1.0_a0.3_025.gff
226,16984,N,N,17.234,11.016,1.0,0.3,s15_t1.0_a0.3_026.gff
227,196,N,N,3.781,4.583,1.0,0.3,s15_t1.0_a0.3_027.gff
228,2902,N,N,7.069,4.421,1.0,0.3,s15_t1.0_a0.3_028.gff
229,410,N,N,4.080,3.601,1.0,0.3,s15_t1.0_a0.3_029.gff
230,13,N,N,2.452,1.934,1.0,0.3,s15_t1.0_a0.3_030.gff
231,4370,N,N,9.425,6.010,1.0,0.3,s15_t1.0_a0.3_031.gff
232,18,N,N,2.472,1.588,1.0,0.3,s15_t1.0_a0.3_032.gff
233,NA,Y,N,602.133,369.008,1.0,0.3,s15_t1.0_a0.3_033.gff
234,368,N,N,3.951,2.158,1.0,0.3,s15_t1.0_a0.3_034.gff
235,2497,N,N,6.990,5.049,1.0,0.3,s15_t1.0_a0.3_035.gff
236,33185,N,N,56.957,45.019,1.0,0.3,s15_t1.0_a0.3_036.gff
237,111,N,N,2.811,3.236,1.0,0.3,s15_t1.0_a0.3_037.gff
238,NA,Y,N,601.494,586.385,1.0,0.3,s15_t1.0_a0.3_038.gff
239,13,N,N,2.451,3.500,1.0,0.3,s15_t1.0_a0.3_039.gff
240,13750,N,N,22.451,18.948,1.0,0.3,s15_t1.0_a0.3_040.gff
241,14384,N,N,19.435,13.762,1.0,0.3,s15_t1.0_a0.3_041.gff
242,332,N,N,3.245,7.926,1.0,0.3,s15_t1.0_a0.3_042.gff
243,427,N,N,3.952,7.344,1.0,0.3,s15_t1.0_a0.3_043.gff
244,117,N,N,2.726,4.705,1.0,0.3,s15_t1.0_a0.3_044.gff
245,133,N,N,2.903,3.052,1.0,0.3,s15_t1.0_a0.3_045.gff
246,375,N,N,4.096,5.062,1.0,0.3,s15_t1.0_a0.3_046.gff
247,709,N,N,4.450,2.789,1.0,0.3,s15_t1.0_a0.3_047.gff
248,28,N,N,2.534,4.979,1.0,0.3,s15_t1.0_a0.3_048.gff
249,20979,N,N,31.518,25.543,1.0,0.3,s15_t1.0_a0.3_049.gff
250,448,N,N,4.047,3.060,1.0,0.3,s15_t1.0_a0.3_050.gff
251,28,N,N,2.453,5.426,1.0,0.3,s15_t1.0_a0.3_051.gff
252,1058,N,N,5.273,5.275,1.0,0.3,s15_t1.0_a0.3_052.gff
253,92,N,N,2.649,2.591,1.0,0.3,s15_t1.0_a0.3_053.gff
254,2502,N,N,6.153,4.597,1.0,0.3,s15_t1.0_a0.3_054.gff
255,160,N,N,3.025,7.361,1.0,0.3,s15_t1.0_a0.3_055.gff
256,2248,N,N,5.740,5.495,1.0,0.3,s15_t1.0_a0.3_056.gff
257,6918,N,N,9.372,7.117,1.0,0.3,s15_t1.0_a0.3_057.gff
258,669,N,N,4.346,4.348,1.0,0.3,s15_t1.0_a0.3_058.gff
259,4511,N,N,9.991,8.319,1.0,0.3,s15_t1.0_a0.3_059.gff
260,1217,N,N,4.906,5.042,1.0,0.3,s15_t1.0_a0.3_060.gff
261,26662,N,N,29.533,21.873,1.0,0.3,s15_t1.0_a0.3_061.gff
262,22,N,N,2.455,3.397,1.0,0.3,s15_t1.0_a0.3_062.gff
