# Starting date:             2015-05-15 17:47:41
# Cluster job name:          fribourg.m1.goal
# Cluster job ID:            7348681
# Cluster node:              hnode40
# Cluster queue:             mpi.q
# Algorithm:                 fribourg -m1
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
states,t_out,m_out,real_t,cpu_t,dt,da,file
22,N,N,1.508,2.356,1.0,1.0,s15_t1.0_a1.0_060.gff
115,N,N,2.110,2.580,1.0,1.0,s15_t1.0_a1.0_061.gff
32,N,N,1.295,2.364,1.0,1.0,s15_t1.0_a1.0_062.gff
69,N,N,1.509,2.533,1.0,1.0,s15_t1.0_a1.0_063.gff
10,N,N,1.371,2.309,1.0,1.0,s15_t1.0_a1.0_064.gff
26,N,N,1.413,2.338,1.0,1.0,s15_t1.0_a1.0_065.gff
78,N,N,1.320,2.484,1.0,1.0,s15_t1.0_a1.0_066.gff
70,N,N,1.890,2.502,1.0,1.0,s15_t1.0_a1.0_067.gff
48,N,N,1.626,2.373,1.0,1.0,s15_t1.0_a1.0_068.gff
108,N,N,1.571,2.597,1.0,1.0,s15_t1.0_a1.0_069.gff
32,N,N,1.357,2.328,1.0,1.0,s15_t1.0_a1.0_070.gff
164,N,N,2.121,2.762,1.0,1.0,s15_t1.0_a1.0_071.gff
32,N,N,3.021,2.356,1.0,1.0,s15_t1.0_a1.0_072.gff
144,N,N,1.680,2.687,1.0,1.0,s15_t1.0_a1.0_073.gff
58,N,N,1.336,2.436,1.0,1.0,s15_t1.0_a1.0_074.gff
30,N,N,1.322,2.334,1.0,1.0,s15_t1.0_a1.0_075.gff
13,N,N,1.209,2.267,1.0,1.0,s15_t1.0_a1.0_076.gff
17,N,N,1.212,2.275,1.0,1.0,s15_t1.0_a1.0_077.gff
22,N,N,1.449,2.247,1.0,1.0,s15_t1.0_a1.0_078.gff
112,N,N,1.656,2.560,1.0,1.0,s15_t1.0_a1.0_079.gff
62,N,N,1.561,2.453,1.0,1.0,s15_t1.0_a1.0_080.gff
66,N,N,1.503,2.412,1.0,1.0,s15_t1.0_a1.0_081.gff
44,N,N,1.425,2.389,1.0,1.0,s15_t1.0_a1.0_082.gff
40,N,N,2.984,2.394,1.0,1.0,s15_t1.0_a1.0_083.gff
82,N,N,1.445,2.493,1.0,1.0,s15_t1.0_a1.0_084.gff
16,N,N,1.382,2.265,1.0,1.0,s15_t1.0_a1.0_085.gff
93,N,N,1.637,2.542,1.0,1.0,s15_t1.0_a1.0_086.gff
74,N,N,1.343,2.513,1.0,1.0,s15_t1.0_a1.0_087.gff
92,N,N,1.467,2.551,1.0,1.0,s15_t1.0_a1.0_088.gff
152,N,N,1.683,2.694,1.0,1.0,s15_t1.0_a1.0_089.gff
62,N,N,1.364,2.520,1.0,1.0,s15_t1.0_a1.0_090.gff
33,N,N,1.743,2.393,1.0,1.0,s15_t1.0_a1.0_091.gff
78,N,N,2.351,2.473,1.0,1.0,s15_t1.0_a1.0_092.gff
22,N,N,1.239,2.283,1.0,1.0,s15_t1.0_a1.0_093.gff
67,N,N,2.292,2.479,1.0,1.0,s15_t1.0_a1.0_094.gff
36,N,N,1.281,2.372,1.0,1.0,s15_t1.0_a1.0_095.gff
85,N,N,1.391,2.483,1.0,1.0,s15_t1.0_a1.0_096.gff
227,N,N,1.548,2.914,1.0,1.0,s15_t1.0_a1.0_097.gff
66,N,N,1.311,2.425,1.0,1.0,s15_t1.0_a1.0_098.gff
52,N,N,1.284,2.378,1.0,1.0,s15_t1.0_a1.0_099.gff
84,N,N,2.255,2.554,1.0,1.0,s15_t1.0_a1.0_100.gff
6404,N,N,8.604,12.404,1.2,0.1,s15_t1.2_a0.1_001.gff
409,N,N,2.088,3.071,1.2,0.1,s15_t1.2_a0.1_002.gff
3512,N,N,4.515,8.609,1.2,0.1,s15_t1.2_a0.1_003.gff
9842,N,N,15.269,20.163,1.2,0.1,s15_t1.2_a0.1_004.gff
1934,N,N,3.341,6.701,1.2,0.1,s15_t1.2_a0.1_005.gff
760,N,N,2.148,3.677,1.2,0.1,s15_t1.2_a0.1_006.gff
964,N,N,2.247,3.846,1.2,0.1,s15_t1.2_a0.1_007.gff
270,N,N,1.940,2.992,1.2,0.1,s15_t1.2_a0.1_008.gff
954,N,N,2.308,3.937,1.2,0.1,s15_t1.2_a0.1_009.gff
3039,N,N,4.352,7.162,1.2,0.1,s15_t1.2_a0.1_010.gff
1721,N,N,4.031,5.681,1.2,0.1,s15_t1.2_a0.1_011.gff
21104,N,N,57.155,64.042,1.2,0.1,s15_t1.2_a0.1_012.gff
96,N,N,1.392,2.558,1.2,0.1,s15_t1.2_a0.1_013.gff
2204,N,N,3.117,6.010,1.2,0.1,s15_t1.2_a0.1_014.gff
1343,N,N,2.604,5.045,1.2,0.1,s15_t1.2_a0.1_015.gff
5329,N,N,7.871,10.254,1.2,0.1,s15_t1.2_a0.1_016.gff
484,N,N,2.055,3.370,1.2,0.1,s15_t1.2_a0.1_017.gff
755,N,N,1.919,3.633,1.2,0.1,s15_t1.2_a0.1_018.gff
877,N,N,2.085,4.157,1.2,0.1,s15_t1.2_a0.1_019.gff
750,N,N,3.785,3.721,1.2,0.1,s15_t1.2_a0.1_020.gff
823,N,N,3.824,3.754,1.2,0.1,s15_t1.2_a0.1_021.gff
338,N,N,1.609,2.969,1.2,0.1,s15_t1.2_a0.1_022.gff
426,N,N,2.049,3.237,1.2,0.1,s15_t1.2_a0.1_023.gff
1340,N,N,2.435,5.065,1.2,0.1,s15_t1.2_a0.1_024.gff
1923,N,N,3.983,5.970,1.2,0.1,s15_t1.2_a0.1_025.gff
4410,N,N,6.168,9.191,1.2,0.1,s15_t1.2_a0.1_026.gff
48,N,N,1.298,2.366,1.2,0.1,s15_t1.2_a0.1_027.gff
7385,N,N,10.054,15.124,1.2,0.1,s15_t1.2_a0.1_028.gff
78,N,N,2.826,2.510,1.2,0.1,s15_t1.2_a0.1_029.gff
346,N,N,3.736,3.036,1.2,0.1,s15_t1.2_a0.1_030.gff
3134,N,N,7.815,7.784,1.2,0.1,s15_t1.2_a0.1_031.gff
189,N,N,1.763,2.658,1.2,0.1,s15_t1.2_a0.1_032.gff
194,N,N,1.488,2.700,1.2,0.1,s15_t1.2_a0.1_033.gff
104,N,N,3.403,2.621,1.2,0.1,s15_t1.2_a0.1_034.gff
194,N,N,4.622,2.837,1.2,0.1,s15_t1.2_a0.1_035.gff
1422,N,N,2.442,5.063,1.2,0.1,s15_t1.2_a0.1_036.gff
524,N,N,4.471,3.341,1.2,0.1,s15_t1.2_a0.1_037.gff
472,N,N,1.774,3.189,1.2,0.1,s15_t1.2_a0.1_038.gff
316,N,N,1.630,3.013,1.2,0.1,s15_t1.2_a0.1_039.gff
502,N,N,2.349,3.492,1.2,0.1,s15_t1.2_a0.1_040.gff
13838,N,N,26.386,30.437,1.2,0.1,s15_t1.2_a0.1_041.gff
3706,N,N,5.279,8.320,1.2,0.1,s15_t1.2_a0.1_042.gff
4628,N,N,6.665,9.703,1.2,0.1,s15_t1.2_a0.1_043.gff
165,N,N,3.809,2.630,1.2,0.1,s15_t1.2_a0.1_044.gff
707,N,N,1.923,3.624,1.2,0.1,s15_t1.2_a0.1_045.gff
1186,N,N,2.504,5.046,1.2,0.1,s15_t1.2_a0.1_046.gff
379,N,N,1.661,3.097,1.2,0.1,s15_t1.2_a0.1_047.gff
353,N,N,1.713,3.007,1.2,0.1,s15_t1.2_a0.1_048.gff
1129,N,N,2.249,4.506,1.2,0.1,s15_t1.2_a0.1_049.gff
614,N,N,2.170,3.556,1.2,0.1,s15_t1.2_a0.1_050.gff
1817,N,N,2.886,5.561,1.2,0.1,s15_t1.2_a0.1_051.gff
361,N,N,1.755,3.037,1.2,0.1,s15_t1.2_a0.1_052.gff
228,N,N,1.609,2.841,1.2,0.1,s15_t1.2_a0.1_053.gff
3475,N,N,5.819,7.823,1.2,0.1,s15_t1.2_a0.1_054.gff
54,N,N,1.669,2.413,1.2,0.1,s15_t1.2_a0.1_055.gff
273,N,N,2.899,2.891,1.2,0.1,s15_t1.2_a0.1_056.gff
1310,N,N,4.024,5.124,1.2,0.1,s15_t1.2_a0.1_057.gff
730,N,N,2.371,3.635,1.2,0.1,s15_t1.2_a0.1_058.gff
792,N,N,3.456,3.729,1.2,0.1,s15_t1.2_a0.1_059.gff
247,N,N,1.751,2.875,1.2,0.1,s15_t1.2_a0.1_060.gff
190,N,N,1.644,2.716,1.2,0.1,s15_t1.2_a0.1_061.gff
638,N,N,2.862,3.531,1.2,0.1,s15_t1.2_a0.1_062.gff
955,N,N,3.967,3.859,1.2,0.1,s15_t1.2_a0.1_063.gff
141,N,N,2.346,2.526,1.2,0.1,s15_t1.2_a0.1_064.gff
66,N,N,4.069,2.423,1.2,0.1,s15_t1.2_a0.1_065.gff
10124,N,N,16.016,21.861,1.2,0.1,s15_t1.2_a0.1_066.gff
1202,N,N,2.356,4.804,1.2,0.1,s15_t1.2_a0.1_067.gff
4867,N,N,8.220,9.577,1.2,0.1,s15_t1.2_a0.1_068.gff
476,N,N,1.727,3.259,1.2,0.1,s15_t1.2_a0.1_069.gff
1076,N,N,2.999,4.714,1.2,0.1,s15_t1.2_a0.1_070.gff
4470,N,N,5.882,9.410,1.2,0.1,s15_t1.2_a0.1_071.gff
731,N,N,1.900,3.624,1.2,0.1,s15_t1.2_a0.1_072.gff
545,N,N,1.779,3.324,1.2,0.1,s15_t1.2_a0.1_073.gff
1198,N,N,2.910,4.885,1.2,0.1,s15_t1.2_a0.1_074.gff
1893,N,N,3.118,5.419,1.2,0.1,s15_t1.2_a0.1_075.gff
90,N,N,2.553,2.497,1.2,0.1,s15_t1.2_a0.1_076.gff
208,N,N,1.604,2.803,1.2,0.1,s15_t1.2_a0.1_077.gff
530,N,N,1.953,3.402,1.2,0.1,s15_t1.2_a0.1_078.gff
1137,N,N,2.555,4.553,1.2,0.1,s15_t1.2_a0.1_079.gff
437,N,N,1.780,3.174,1.2,0.1,s15_t1.2_a0.1_080.gff
858,N,N,2.990,4.213,1.2,0.1,s15_t1.2_a0.1_081.gff
7509,N,N,12.449,15.256,1.2,0.1,s15_t1.2_a0.1_082.gff
641,N,N,3.020,3.620,1.2,0.1,s15_t1.2_a0.1_083.gff
3434,N,N,4.618,7.660,1.2,0.1,s15_t1.2_a0.1_084.gff
878,N,N,4.863,3.766,1.2,0.1,s15_t1.2_a0.1_085.gff
124,N,N,1.742,2.591,1.2,0.1,s15_t1.2_a0.1_086.gff
683,N,N,5.500,3.724,1.2,0.1,s15_t1.2_a0.1_087.gff
3232,N,N,4.827,7.236,1.2,0.1,s15_t1.2_a0.1_088.gff
178,N,N,2.738,2.771,1.2,0.1,s15_t1.2_a0.1_089.gff
2169,N,N,6.243,6.736,1.2,0.1,s15_t1.2_a0.1_090.gff
NA,Y,N,623.983,601.406,1.2,0.1,s15_t1.2_a0.1_091.gff
397,N,N,1.779,3.140,1.2,0.1,s15_t1.2_a0.1_092.gff
189,N,N,2.094,2.886,1.2,0.1,s15_t1.2_a0.1_093.gff
976,N,N,7.501,4.635,1.2,0.1,s15_t1.2_a0.1_094.gff
5915,N,N,7.870,11.731,1.2,0.1,s15_t1.2_a0.1_095.gff
509,N,N,5.032,3.371,1.2,0.1,s15_t1.2_a0.1_096.gff
154,N,N,4.210,2.771,1.2,0.1,s15_t1.2_a0.1_097.gff
337,N,N,2.541,3.069,1.2,0.1,s15_t1.2_a0.1_098.gff
628,N,N,2.196,3.579,1.2,0.1,s15_t1.2_a0.1_099.gff
812,N,N,4.236,3.839,1.2,0.1,s15_t1.2_a0.1_100.gff
1536,N,N,8.872,5.318,1.2,0.2,s15_t1.2_a0.2_001.gff
2558,N,N,5.545,6.869,1.2,0.2,s15_t1.2_a0.2_002.gff
503,N,N,2.740,3.373,1.2,0.2,s15_t1.2_a0.2_003.gff
10648,N,N,17.948,23.851,1.2,0.2,s15_t1.2_a0.2_004.gff
972,N,N,2.531,3.946,1.2,0.2,s15_t1.2_a0.2_005.gff
4444,N,N,19.063,9.336,1.2,0.2,s15_t1.2_a0.2_006.gff
106,N,N,2.113,2.570,1.2,0.2,s15_t1.2_a0.2_007.gff
3170,N,N,4.623,8.022,1.2,0.2,s15_t1.2_a0.2_008.gff
863,N,N,3.545,3.756,1.2,0.2,s15_t1.2_a0.2_009.gff
2851,N,N,4.315,7.289,1.2,0.2,s15_t1.2_a0.2_010.gff
1028,N,N,2.345,3.999,1.2,0.2,s15_t1.2_a0.2_011.gff
1797,N,N,4.351,6.016,1.2,0.2,s15_t1.2_a0.2_012.gff
319,N,N,7.683,3.054,1.2,0.2,s15_t1.2_a0.2_013.gff
2156,N,N,3.205,6.144,1.2,0.2,s15_t1.2_a0.2_014.gff
491,N,N,1.746,3.449,1.2,0.2,s15_t1.2_a0.2_015.gff
9229,N,N,15.818,20.427,1.2,0.2,s15_t1.2_a0.2_016.gff
4406,N,N,5.965,9.410,1.2,0.2,s15_t1.2_a0.2_017.gff
2657,N,N,5.207,6.518,1.2,0.2,s15_t1.2_a0.2_018.gff
1197,N,N,2.708,5.016,1.2,0.2,s15_t1.2_a0.2_019.gff
3426,N,N,4.979,7.867,1.2,0.2,s15_t1.2_a0.2_020.gff
819,N,N,4.108,4.265,1.2,0.2,s15_t1.2_a0.2_021.gff
1515,N,N,3.913,5.315,1.2,0.2,s15_t1.2_a0.2_022.gff
970,N,N,5.428,4.610,1.2,0.2,s15_t1.2_a0.2_023.gff
835,N,N,4.485,3.816,1.2,0.2,s15_t1.2_a0.2_024.gff
3753,N,N,5.395,8.357,1.2,0.2,s15_t1.2_a0.2_025.gff
1091,N,N,6.964,4.573,1.2,0.2,s15_t1.2_a0.2_026.gff
2952,N,N,10.969,8.019,1.2,0.2,s15_t1.2_a0.2_027.gff
685,N,N,3.601,3.649,1.2,0.2,s15_t1.2_a0.2_028.gff
1204,N,N,3.299,5.150,1.2,0.2,s15_t1.2_a0.2_029.gff
482,N,N,1.815,3.378,1.2,0.2,s15_t1.2_a0.2_030.gff
1070,N,N,2.460,4.945,1.2,0.2,s15_t1.2_a0.2_031.gff
552,N,N,24.084,3.593,1.2,0.2,s15_t1.2_a0.2_032.gff
824,N,N,5.174,3.748,1.2,0.2,s15_t1.2_a0.2_033.gff
584,N,N,2.447,3.543,1.2,0.2,s15_t1.2_a0.2_034.gff
657,N,N,2.194,3.616,1.2,0.2,s15_t1.2_a0.2_035.gff
1862,N,N,4.052,5.814,1.2,0.2,s15_t1.2_a0.2_036.gff
17,N,N,1.776,2.293,1.2,0.2,s15_t1.2_a0.2_037.gff
132,N,N,1.887,2.647,1.2,0.2,s15_t1.2_a0.2_038.gff
1422,N,N,3.068,5.122,1.2,0.2,s15_t1.2_a0.2_039.gff
1646,N,N,5.019,5.429,1.2,0.2,s15_t1.2_a0.2_040.gff
3064,N,N,6.082,7.351,1.2,0.2,s15_t1.2_a0.2_041.gff
345,N,N,3.954,3.066,1.2,0.2,s15_t1.2_a0.2_042.gff
600,N,N,6.096,3.550,1.2,0.2,s15_t1.2_a0.2_043.gff
400,N,N,3.708,3.243,1.2,0.2,s15_t1.2_a0.2_044.gff
1745,N,N,9.417,5.637,1.2,0.2,s15_t1.2_a0.2_045.gff
1748,N,N,24.482,5.804,1.2,0.2,s15_t1.2_a0.2_046.gff
499,N,N,2.540,3.401,1.2,0.2,s15_t1.2_a0.2_047.gff
727,N,N,10.328,3.666,1.2,0.2,s15_t1.2_a0.2_048.gff
3968,N,N,8.831,8.753,1.2,0.2,s15_t1.2_a0.2_049.gff
1027,N,N,13.619,4.609,1.2,0.2,s15_t1.2_a0.2_050.gff
1158,N,N,10.183,5.045,1.2,0.2,s15_t1.2_a0.2_051.gff
911,N,N,3.271,3.896,1.2,0.2,s15_t1.2_a0.2_052.gff
6591,N,N,21.344,13.446,1.2,0.2,s15_t1.2_a0.2_053.gff
1035,N,N,6.883,4.678,1.2,0.2,s15_t1.2_a0.2_054.gff
547,N,N,12.154,3.491,1.2,0.2,s15_t1.2_a0.2_055.gff
58,N,N,7.761,2.431,1.2,0.2,s15_t1.2_a0.2_056.gff
2108,N,N,16.163,6.079,1.2,0.2,s15_t1.2_a0.2_057.gff
166,N,N,7.553,2.785,1.2,0.2,s15_t1.2_a0.2_058.gff
42,N,N,8.548,2.405,1.2,0.2,s15_t1.2_a0.2_059.gff
2282,N,N,7.696,6.220,1.2,0.2,s15_t1.2_a0.2_060.gff
369,N,N,15.318,3.179,1.2,0.2,s15_t1.2_a0.2_061.gff
599,N,N,5.285,3.596,1.2,0.2,s15_t1.2_a0.2_062.gff
192,N,N,10.495,2.790,1.2,0.2,s15_t1.2_a0.2_063.gff
6091,N,N,16.201,12.359,1.2,0.2,s15_t1.2_a0.2_064.gff
769,N,N,8.181,3.746,1.2,0.2,s15_t1.2_a0.2_065.gff
783,N,N,8.692,3.784,1.2,0.2,s15_t1.2_a0.2_066.gff
7905,N,N,17.572,15.326,1.2,0.2,s15_t1.2_a0.2_067.gff
112,N,N,9.103,2.579,1.2,0.2,s15_t1.2_a0.2_068.gff
314,N,N,8.033,3.081,1.2,0.2,s15_t1.2_a0.2_069.gff
17605,N,N,47.051,49.424,1.2,0.2,s15_t1.2_a0.2_070.gff
9565,N,N,24.957,20.791,1.2,0.2,s15_t1.2_a0.2_071.gff
702,N,N,4.298,3.627,1.2,0.2,s15_t1.2_a0.2_072.gff
129,N,N,2.810,2.613,1.2,0.2,s15_t1.2_a0.2_073.gff
4295,N,N,17.463,9.426,1.2,0.2,s15_t1.2_a0.2_074.gff
827,N,N,4.471,3.743,1.2,0.2,s15_t1.2_a0.2_075.gff
509,N,N,3.072,3.358,1.2,0.2,s15_t1.2_a0.2_076.gff
8141,N,N,13.872,16.846,1.2,0.2,s15_t1.2_a0.2_077.gff
224,N,N,11.194,2.846,1.2,0.2,s15_t1.2_a0.2_078.gff
718,N,N,7.797,3.650,1.2,0.2,s15_t1.2_a0.2_079.gff
4250,N,N,5.679,9.423,1.2,0.2,s15_t1.2_a0.2_080.gff
175,N,N,7.672,2.704,1.2,0.2,s15_t1.2_a0.2_081.gff
10743,N,N,21.074,23.412,1.2,0.2,s15_t1.2_a0.2_082.gff
3125,N,N,6.042,7.320,1.2,0.2,s15_t1.2_a0.2_083.gff
2410,N,N,12.917,6.830,1.2,0.2,s15_t1.2_a0.2_084.gff
3833,N,N,9.860,8.273,1.2,0.2,s15_t1.2_a0.2_085.gff
10636,N,N,18.311,22.937,1.2,0.2,s15_t1.2_a0.2_086.gff
465,N,N,2.146,3.240,1.2,0.2,s15_t1.2_a0.2_087.gff
1366,N,N,8.939,5.134,1.2,0.2,s15_t1.2_a0.2_088.gff
1790,N,N,6.069,5.713,1.2,0.2,s15_t1.2_a0.2_089.gff
508,N,N,4.027,3.540,1.2,0.2,s15_t1.2_a0.2_090.gff
442,N,N,4.640,3.178,1.2,0.2,s15_t1.2_a0.2_091.gff
4338,N,N,6.795,9.221,1.2,0.2,s15_t1.2_a0.2_092.gff
456,N,N,1.718,3.236,1.2,0.2,s15_t1.2_a0.2_093.gff
1033,N,N,5.655,4.379,1.2,0.2,s15_t1.2_a0.2_094.gff
132,N,N,4.780,2.603,1.2,0.2,s15_t1.2_a0.2_095.gff
626,N,N,2.832,3.570,1.2,0.2,s15_t1.2_a0.2_096.gff
1351,N,N,8.164,5.062,1.2,0.2,s15_t1.2_a0.2_097.gff
302,N,N,1.676,2.952,1.2,0.2,s15_t1.2_a0.2_098.gff
13,N,N,2.947,2.306,1.2,0.2,s15_t1.2_a0.2_099.gff
450,N,N,11.246,3.111,1.2,0.2,s15_t1.2_a0.2_100.gff
2316,N,N,5.879,6.287,1.2,0.3,s15_t1.2_a0.3_001.gff
2364,N,N,3.883,6.623,1.2,0.3,s15_t1.2_a0.3_002.gff
528,N,N,2.333,3.309,1.2,0.3,s15_t1.2_a0.3_003.gff
386,N,N,2.111,2.992,1.2,0.3,s15_t1.2_a0.3_004.gff
1642,N,N,4.574,5.681,1.2,0.3,s15_t1.2_a0.3_005.gff
8183,N,N,14.707,16.980,1.2,0.3,s15_t1.2_a0.3_006.gff
1541,N,N,5.103,5.350,1.2,0.3,s15_t1.2_a0.3_007.gff
805,N,N,2.333,3.737,1.2,0.3,s15_t1.2_a0.3_008.gff
949,N,N,6.174,3.907,1.2,0.3,s15_t1.2_a0.3_009.gff
946,N,N,6.122,4.280,1.2,0.3,s15_t1.2_a0.3_010.gff
668,N,N,2.490,3.613,1.2,0.3,s15_t1.2_a0.3_011.gff
465,N,N,3.573,3.292,1.2,0.3,s15_t1.2_a0.3_012.gff
528,N,N,4.620,3.519,1.2,0.3,s15_t1.2_a0.3_013.gff
531,N,N,2.042,3.370,1.2,0.3,s15_t1.2_a0.3_014.gff
2690,N,N,7.215,7.119,1.2,0.3,s15_t1.2_a0.3_015.gff
146,N,N,3.093,2.677,1.2,0.3,s15_t1.2_a0.3_016.gff
1562,N,N,2.820,5.114,1.2,0.3,s15_t1.2_a0.3_017.gff
599,N,N,3.972,3.575,1.2,0.3,s15_t1.2_a0.3_018.gff
409,N,N,5.161,3.112,1.2,0.3,s15_t1.2_a0.3_019.gff
3287,N,N,6.088,7.825,1.2,0.3,s15_t1.2_a0.3_020.gff
169,N,N,1.486,2.667,1.2,0.3,s15_t1.2_a0.3_021.gff
635,N,N,4.810,4.090,1.2,0.3,s15_t1.2_a0.3_022.gff
729,N,N,8.199,3.636,1.2,0.3,s15_t1.2_a0.3_023.gff
452,N,N,6.330,3.153,1.2,0.3,s15_t1.2_a0.3_024.gff
433,N,N,6.017,3.169,1.2,0.3,s15_t1.2_a0.3_025.gff
3066,N,N,4.431,7.523,1.2,0.3,s15_t1.2_a0.3_026.gff
81,N,N,5.366,2.424,1.2,0.3,s15_t1.2_a0.3_027.gff
2772,N,N,5.287,7.713,1.2,0.3,s15_t1.2_a0.3_028.gff
657,N,N,3.889,3.624,1.2,0.3,s15_t1.2_a0.3_029.gff
980,N,N,9.891,4.533,1.2,0.3,s15_t1.2_a0.3_030.gff
407,N,N,5.603,3.229,1.2,0.3,s15_t1.2_a0.3_031.gff
5953,N,N,10.736,13.018,1.2,0.3,s15_t1.2_a0.3_032.gff
2065,N,N,4.107,6.285,1.2,0.3,s15_t1.2_a0.3_033.gff
429,N,N,2.396,3.336,1.2,0.3,s15_t1.2_a0.3_034.gff
934,N,N,2.142,4.311,1.2,0.3,s15_t1.2_a0.3_035.gff
1584,N,N,3.356,5.093,1.2,0.3,s15_t1.2_a0.3_036.gff
6947,N,N,11.894,14.580,1.2,0.3,s15_t1.2_a0.3_037.gff
762,N,N,3.209,3.689,1.2,0.3,s15_t1.2_a0.3_038.gff
133,N,N,2.992,2.602,1.2,0.3,s15_t1.2_a0.3_039.gff
1060,N,N,3.504,4.686,1.2,0.3,s15_t1.2_a0.3_040.gff
1617,N,N,5.093,5.264,1.2,0.3,s15_t1.2_a0.3_041.gff
108,N,N,1.471,2.473,1.2,0.3,s15_t1.2_a0.3_042.gff
195,N,N,1.620,2.766,1.2,0.3,s15_t1.2_a0.3_043.gff
555,N,N,3.498,3.471,1.2,0.3,s15_t1.2_a0.3_044.gff
4803,N,N,6.993,9.828,1.2,0.3,s15_t1.2_a0.3_045.gff
1136,N,N,2.445,4.856,1.2,0.3,s15_t1.2_a0.3_046.gff
372,N,N,1.741,3.025,1.2,0.3,s15_t1.2_a0.3_047.gff
322,N,N,2.361,3.015,1.2,0.3,s15_t1.2_a0.3_048.gff
709,N,N,2.449,3.582,1.2,0.3,s15_t1.2_a0.3_049.gff
522,N,N,2.824,3.362,1.2,0.3,s15_t1.2_a0.3_050.gff
718,N,N,3.797,3.499,1.2,0.3,s15_t1.2_a0.3_051.gff
2242,N,N,3.343,6.391,1.2,0.3,s15_t1.2_a0.3_052.gff
8777,N,N,15.794,18.744,1.2,0.3,s15_t1.2_a0.3_053.gff
533,N,N,2.873,3.483,1.2,0.3,s15_t1.2_a0.3_054.gff
983,N,N,4.966,4.440,1.2,0.3,s15_t1.2_a0.3_055.gff
5567,N,N,9.724,10.754,1.2,0.3,s15_t1.2_a0.3_056.gff
215,N,N,1.779,2.844,1.2,0.3,s15_t1.2_a0.3_057.gff
698,N,N,5.091,3.668,1.2,0.3,s15_t1.2_a0.3_058.gff
1538,N,N,6.199,5.273,1.2,0.3,s15_t1.2_a0.3_059.gff
227,N,N,1.603,2.762,1.2,0.3,s15_t1.2_a0.3_060.gff
1333,N,N,3.999,5.128,1.2,0.3,s15_t1.2_a0.3_061.gff
3452,N,N,6.840,8.498,1.2,0.3,s15_t1.2_a0.3_062.gff
4381,N,N,7.095,9.346,1.2,0.3,s15_t1.2_a0.3_063.gff
3682,N,N,5.305,9.168,1.2,0.3,s15_t1.2_a0.3_064.gff
2937,N,N,6.721,7.972,1.2,0.3,s15_t1.2_a0.3_065.gff
1929,N,N,3.458,5.772,1.2,0.3,s15_t1.2_a0.3_066.gff
626,N,N,3.800,3.533,1.2,0.3,s15_t1.2_a0.3_067.gff
129,N,N,4.638,2.590,1.2,0.3,s15_t1.2_a0.3_068.gff
182,N,N,3.635,2.774,1.2,0.3,s15_t1.2_a0.3_069.gff
1252,N,N,5.148,5.066,1.2,0.3,s15_t1.2_a0.3_070.gff
831,N,N,5.028,3.703,1.2,0.3,s15_t1.2_a0.3_071.gff
597,N,N,4.460,3.532,1.2,0.3,s15_t1.2_a0.3_072.gff
20667,N,N,59.746,67.432,1.2,0.3,s15_t1.2_a0.3_073.gff
596,N,N,2.245,3.620,1.2,0.3,s15_t1.2_a0.3_074.gff
753,N,N,2.482,3.654,1.2,0.3,s15_t1.2_a0.3_075.gff
765,N,N,2.491,4.070,1.2,0.3,s15_t1.2_a0.3_076.gff
1424,N,N,2.724,5.426,1.2,0.3,s15_t1.2_a0.3_077.gff
2207,N,N,3.970,6.043,1.2,0.3,s15_t1.2_a0.3_078.gff
183,N,N,1.913,2.684,1.2,0.3,s15_t1.2_a0.3_079.gff
1853,N,N,3.019,6.442,1.2,0.3,s15_t1.2_a0.3_080.gff
132,N,N,2.357,2.633,1.2,0.3,s15_t1.2_a0.3_081.gff
3890,N,N,5.515,9.518,1.2,0.3,s15_t1.2_a0.3_082.gff
1793,N,N,4.128,6.174,1.2,0.3,s15_t1.2_a0.3_083.gff
1149,N,N,2.462,4.668,1.2,0.3,s15_t1.2_a0.3_084.gff
567,N,N,4.221,3.438,1.2,0.3,s15_t1.2_a0.3_085.gff
2434,N,N,3.540,7.425,1.2,0.3,s15_t1.2_a0.3_086.gff
4748,N,N,6.358,10.837,1.2,0.3,s15_t1.2_a0.3_087.gff
2718,N,N,4.818,6.919,1.2,0.3,s15_t1.2_a0.3_088.gff
2076,N,N,4.481,7.037,1.2,0.3,s15_t1.2_a0.3_089.gff
1455,N,N,2.744,5.353,1.2,0.3,s15_t1.2_a0.3_090.gff
274,N,N,1.829,2.828,1.2,0.3,s15_t1.2_a0.3_091.gff
42,N,N,1.968,2.340,1.2,0.3,s15_t1.2_a0.3_092.gff
4981,N,N,7.005,11.245,1.2,0.3,s15_t1.2_a0.3_093.gff
686,N,N,3.008,3.556,1.2,0.3,s15_t1.2_a0.3_094.gff
2485,N,N,4.035,6.221,1.2,0.3,s15_t1.2_a0.3_095.gff
2818,N,N,4.345,7.072,1.2,0.3,s15_t1.2_a0.3_096.gff
6109,N,N,10.369,12.280,1.2,0.3,s15_t1.2_a0.3_097.gff
613,N,N,3.657,3.586,1.2,0.3,s15_t1.2_a0.3_098.gff
2609,N,N,6.417,6.890,1.2,0.3,s15_t1.2_a0.3_099.gff
1349,N,N,2.524,5.015,1.2,0.3,s15_t1.2_a0.3_100.gff
211,N,N,1.634,2.724,1.2,0.4,s15_t1.2_a0.4_001.gff
