# Starting date:             2015-05-16 16:32:19
# Cluster job name:          fribourg.r2c.c.goal
# Cluster job ID:            7369707
# Cluster node:              hnode03
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg -r2c -c
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
98,1077,N,N,4.023,2.448,1.0,0.1,s15_t1.0_a0.1_098.gff
99,89,N,N,2.544,1.707,1.0,0.1,s15_t1.0_a0.1_099.gff
100,219,N,N,2.888,3.320,1.0,0.1,s15_t1.0_a0.1_100.gff
101,164,N,N,2.771,2.897,1.0,0.2,s15_t1.0_a0.2_001.gff
102,1012,N,N,3.793,5.858,1.0,0.2,s15_t1.0_a0.2_002.gff
103,13,N,N,2.271,7.679,1.0,0.2,s15_t1.0_a0.2_003.gff
104,913,N,N,4.287,7.279,1.0,0.2,s15_t1.0_a0.2_004.gff
105,1302,N,N,4.764,10.207,1.0,0.2,s15_t1.0_a0.2_005.gff
106,76,N,N,2.542,3.415,1.0,0.2,s15_t1.0_a0.2_006.gff
107,59,N,N,2.389,7.123,1.0,0.2,s15_t1.0_a0.2_007.gff
108,687,N,N,3.455,6.137,1.0,0.2,s15_t1.0_a0.2_008.gff
109,71,N,N,2.430,12.402,1.0,0.2,s15_t1.0_a0.2_009.gff
110,48,N,N,2.461,12.830,1.0,0.2,s15_t1.0_a0.2_010.gff
111,178,N,N,2.875,1.952,1.0,0.2,s15_t1.0_a0.2_011.gff
112,21790,N,N,59.615,53.669,1.0,0.2,s15_t1.0_a0.2_012.gff
113,20,N,N,2.315,4.611,1.0,0.2,s15_t1.0_a0.2_013.gff
114,53,N,N,2.426,1.334,1.0,0.2,s15_t1.0_a0.2_014.gff
115,1989,N,N,5.764,3.953,1.0,0.2,s15_t1.0_a0.2_015.gff
116,422,N,N,3.059,2.424,1.0,0.2,s15_t1.0_a0.2_016.gff
117,485,N,N,3.228,1.750,1.0,0.2,s15_t1.0_a0.2_017.gff
118,8949,N,N,17.249,22.740,1.0,0.2,s15_t1.0_a0.2_018.gff
119,101,N,N,2.544,3.318,1.0,0.2,s15_t1.0_a0.2_019.gff
120,24,N,N,2.310,3.472,1.0,0.2,s15_t1.0_a0.2_020.gff
121,794,N,N,3.609,1.934,1.0,0.2,s15_t1.0_a0.2_021.gff
122,1584,N,N,5.546,9.650,1.0,0.2,s15_t1.0_a0.2_022.gff
123,1451,N,N,5.238,3.407,1.0,0.2,s15_t1.0_a0.2_023.gff
124,3654,N,N,7.590,7.000,1.0,0.2,s15_t1.0_a0.2_024.gff
125,109,N,N,2.455,5.380,1.0,0.2,s15_t1.0_a0.2_025.gff
126,501,N,N,3.352,6.001,1.0,0.2,s15_t1.0_a0.2_026.gff
127,953,N,N,4.363,3.039,1.0,0.2,s15_t1.0_a0.2_027.gff
128,182,N,N,2.833,9.202,1.0,0.2,s15_t1.0_a0.2_028.gff
129,27,N,N,2.381,1.492,1.0,0.2,s15_t1.0_a0.2_029.gff
130,13,N,N,2.367,4.438,1.0,0.2,s15_t1.0_a0.2_030.gff
131,2714,N,N,7.751,3.640,1.0,0.2,s15_t1.0_a0.2_031.gff
132,416,N,N,3.117,4.637,1.0,0.2,s15_t1.0_a0.2_032.gff
133,581,N,N,3.439,4.639,1.0,0.2,s15_t1.0_a0.2_033.gff
134,923,N,N,3.795,2.041,1.0,0.2,s15_t1.0_a0.2_034.gff
135,6057,N,N,12.014,9.246,1.0,0.2,s15_t1.0_a0.2_035.gff
136,92,N,N,2.587,3.272,1.0,0.2,s15_t1.0_a0.2_036.gff
137,231,N,N,2.893,3.557,1.0,0.2,s15_t1.0_a0.2_037.gff
138,794,N,N,3.633,1.959,1.0,0.2,s15_t1.0_a0.2_038.gff
139,256,N,N,2.869,1.544,1.0,0.2,s15_t1.0_a0.2_039.gff
140,1628,N,N,5.526,5.453,1.0,0.2,s15_t1.0_a0.2_040.gff
141,789,N,N,3.632,4.833,1.0,0.2,s15_t1.0_a0.2_041.gff
142,22,N,N,2.369,3.311,1.0,0.2,s15_t1.0_a0.2_042.gff
143,185,N,N,2.856,2.597,1.0,0.2,s15_t1.0_a0.2_043.gff
144,1056,N,N,3.932,2.210,1.0,0.2,s15_t1.0_a0.2_044.gff
145,1146,N,N,4.188,2.866,1.0,0.2,s15_t1.0_a0.2_045.gff
146,2550,N,N,6.451,5.548,1.0,0.2,s15_t1.0_a0.2_046.gff
147,17036,N,N,42.580,36.952,1.0,0.2,s15_t1.0_a0.2_047.gff
148,65,N,N,2.404,1.329,1.0,0.2,s15_t1.0_a0.2_048.gff
149,1613,N,N,5.361,2.583,1.0,0.2,s15_t1.0_a0.2_049.gff
150,2263,N,N,6.336,4.009,1.0,0.2,s15_t1.0_a0.2_050.gff
151,490,N,N,3.291,4.234,1.0,0.2,s15_t1.0_a0.2_051.gff
152,296,N,N,2.920,2.855,1.0,0.2,s15_t1.0_a0.2_052.gff
153,1179,N,N,4.067,3.205,1.0,0.2,s15_t1.0_a0.2_053.gff
154,1980,N,N,5.875,3.783,1.0,0.2,s15_t1.0_a0.2_054.gff
155,1289,N,N,4.821,5.274,1.0,0.2,s15_t1.0_a0.2_055.gff
156,908,N,N,3.689,4.069,1.0,0.2,s15_t1.0_a0.2_056.gff
157,89,N,N,2.604,2.078,1.0,0.2,s15_t1.0_a0.2_057.gff
158,112,N,N,2.708,2.762,1.0,0.2,s15_t1.0_a0.2_058.gff
159,35,N,N,2.420,1.968,1.0,0.2,s15_t1.0_a0.2_059.gff
160,1888,N,N,5.592,4.921,1.0,0.2,s15_t1.0_a0.2_060.gff
161,37,N,N,2.373,3.799,1.0,0.2,s15_t1.0_a0.2_061.gff
162,318,N,N,3.031,1.718,1.0,0.2,s15_t1.0_a0.2_062.gff
163,364,N,N,3.176,2.605,1.0,0.2,s15_t1.0_a0.2_063.gff
164,123,N,N,2.639,1.997,1.0,0.2,s15_t1.0_a0.2_064.gff
165,140,N,N,2.706,5.931,1.0,0.2,s15_t1.0_a0.2_065.gff
166,2683,N,N,6.593,3.499,1.0,0.2,s15_t1.0_a0.2_066.gff
167,3105,N,N,6.437,6.713,1.0,0.2,s15_t1.0_a0.2_067.gff
168,136,N,N,2.622,2.804,1.0,0.2,s15_t1.0_a0.2_068.gff
169,418,N,N,3.151,1.688,1.0,0.2,s15_t1.0_a0.2_069.gff
170,664,N,N,3.603,5.822,1.0,0.2,s15_t1.0_a0.2_070.gff
