# Starting date:             2015-05-16 16:32:19
# Cluster job name:          fribourg.m1.goal
# Cluster job ID:            7369703
# Cluster node:              hnode25
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg -m1
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
95,725,N,N,3.995,6.227,1.0,0.1,s15_t1.0_a0.1_095.gff
96,78,N,N,2.720,2.728,1.0,0.1,s15_t1.0_a0.1_096.gff
97,6,N,N,2.543,3.287,1.0,0.1,s15_t1.0_a0.1_097.gff
98,428,N,N,3.452,2.726,1.0,0.1,s15_t1.0_a0.1_098.gff
99,60,N,N,2.677,4.423,1.0,0.1,s15_t1.0_a0.1_099.gff
100,85,N,N,2.704,9.509,1.0,0.1,s15_t1.0_a0.1_100.gff
101,116,N,N,2.821,1.613,1.0,0.2,s15_t1.0_a0.2_001.gff
102,392,N,N,3.406,2.105,1.0,0.2,s15_t1.0_a0.2_002.gff
103,17,N,N,2.548,2.956,1.0,0.2,s15_t1.0_a0.2_003.gff
104,426,N,N,3.478,3.574,1.0,0.2,s15_t1.0_a0.2_004.gff
105,369,N,N,3.326,1.988,1.0,0.2,s15_t1.0_a0.2_005.gff
106,62,N,N,2.698,3.987,1.0,0.2,s15_t1.0_a0.2_006.gff
107,50,N,N,2.679,6.449,1.0,0.2,s15_t1.0_a0.2_007.gff
108,275,N,N,3.179,5.032,1.0,0.2,s15_t1.0_a0.2_008.gff
109,90,N,N,2.769,5.203,1.0,0.2,s15_t1.0_a0.2_009.gff
110,54,N,N,2.621,5.367,1.0,0.2,s15_t1.0_a0.2_010.gff
111,155,N,N,2.998,2.647,1.0,0.2,s15_t1.0_a0.2_011.gff
112,5026,N,N,10.955,8.936,1.0,0.2,s15_t1.0_a0.2_012.gff
113,21,N,N,2.572,3.105,1.0,0.2,s15_t1.0_a0.2_013.gff
114,38,N,N,2.596,1.659,1.0,0.2,s15_t1.0_a0.2_014.gff
115,442,N,N,3.479,3.907,1.0,0.2,s15_t1.0_a0.2_015.gff
116,199,N,N,3.024,1.795,1.0,0.2,s15_t1.0_a0.2_016.gff
117,204,N,N,3.078,3.368,1.0,0.2,s15_t1.0_a0.2_017.gff
118,2689,N,N,7.360,7.741,1.0,0.2,s15_t1.0_a0.2_018.gff
119,90,N,N,2.769,2.992,1.0,0.2,s15_t1.0_a0.2_019.gff
120,40,N,N,2.602,2.254,1.0,0.2,s15_t1.0_a0.2_020.gff
121,324,N,N,3.383,4.509,1.0,0.2,s15_t1.0_a0.2_021.gff
122,771,N,N,4.114,4.262,1.0,0.2,s15_t1.0_a0.2_022.gff
123,555,N,N,3.827,2.549,1.0,0.2,s15_t1.0_a0.2_023.gff
124,1163,N,N,5.376,3.492,1.0,0.2,s15_t1.0_a0.2_024.gff
125,66,N,N,2.638,1.413,1.0,0.2,s15_t1.0_a0.2_025.gff
126,190,N,N,3.034,5.826,1.0,0.2,s15_t1.0_a0.2_026.gff
127,315,N,N,3.358,2.559,1.0,0.2,s15_t1.0_a0.2_027.gff
128,154,N,N,2.988,4.408,1.0,0.2,s15_t1.0_a0.2_028.gff
129,32,N,N,2.529,1.575,1.0,0.2,s15_t1.0_a0.2_029.gff
130,8,N,N,2.546,3.240,1.0,0.2,s15_t1.0_a0.2_030.gff
131,883,N,N,4.596,4.875,1.0,0.2,s15_t1.0_a0.2_031.gff
132,264,N,N,3.223,3.301,1.0,0.2,s15_t1.0_a0.2_032.gff
133,277,N,N,3.271,3.215,1.0,0.2,s15_t1.0_a0.2_033.gff
134,381,N,N,3.414,2.898,1.0,0.2,s15_t1.0_a0.2_034.gff
135,2652,N,N,7.681,12.643,1.0,0.2,s15_t1.0_a0.2_035.gff
136,63,N,N,2.709,5.052,1.0,0.2,s15_t1.0_a0.2_036.gff
137,118,N,N,2.851,6.708,1.0,0.2,s15_t1.0_a0.2_037.gff
138,373,N,N,3.427,6.393,1.0,0.2,s15_t1.0_a0.2_038.gff
139,121,N,N,2.894,5.159,1.0,0.2,s15_t1.0_a0.2_039.gff
140,824,N,N,4.146,5.715,1.0,0.2,s15_t1.0_a0.2_040.gff
141,325,N,N,3.320,4.823,1.0,0.2,s15_t1.0_a0.2_041.gff
142,20,N,N,2.528,11.712,1.0,0.2,s15_t1.0_a0.2_042.gff
143,134,N,N,2.911,1.808,1.0,0.2,s15_t1.0_a0.2_043.gff
144,497,N,N,3.591,1.874,1.0,0.2,s15_t1.0_a0.2_044.gff
145,419,N,N,3.533,10.705,1.0,0.2,s15_t1.0_a0.2_045.gff
146,847,N,N,4.224,4.608,1.0,0.2,s15_t1.0_a0.2_046.gff
147,3358,N,N,8.194,8.498,1.0,0.2,s15_t1.0_a0.2_047.gff
148,39,N,N,2.587,3.454,1.0,0.2,s15_t1.0_a0.2_048.gff
149,532,N,N,3.819,4.715,1.0,0.2,s15_t1.0_a0.2_049.gff
150,902,N,N,4.264,5.661,1.0,0.2,s15_t1.0_a0.2_050.gff
151,361,N,N,3.428,6.025,1.0,0.2,s15_t1.0_a0.2_051.gff
152,187,N,N,3.013,10.395,1.0,0.2,s15_t1.0_a0.2_052.gff
153,481,N,N,3.625,2.760,1.0,0.2,s15_t1.0_a0.2_053.gff
154,1410,N,N,5.647,7.666,1.0,0.2,s15_t1.0_a0.2_054.gff
155,683,N,N,3.972,6.843,1.0,0.2,s15_t1.0_a0.2_055.gff
156,456,N,N,3.390,3.927,1.0,0.2,s15_t1.0_a0.2_056.gff
157,90,N,N,2.703,3.552,1.0,0.2,s15_t1.0_a0.2_057.gff
158,64,N,N,2.755,8.826,1.0,0.2,s15_t1.0_a0.2_058.gff
159,28,N,N,2.584,5.325,1.0,0.2,s15_t1.0_a0.2_059.gff
160,1273,N,N,4.651,2.824,1.0,0.2,s15_t1.0_a0.2_060.gff
161,29,N,N,2.560,1.357,1.0,0.2,s15_t1.0_a0.2_061.gff
162,219,N,N,3.080,1.616,1.0,0.2,s15_t1.0_a0.2_062.gff
163,199,N,N,3.058,7.153,1.0,0.2,s15_t1.0_a0.2_063.gff
164,79,N,N,2.727,3.330,1.0,0.2,s15_t1.0_a0.2_064.gff
165,99,N,N,2.757,2.645,1.0,0.2,s15_t1.0_a0.2_065.gff
166,1045,N,N,4.349,7.557,1.0,0.2,s15_t1.0_a0.2_066.gff
167,1094,N,N,4.410,2.455,1.0,0.2,s15_t1.0_a0.2_067.gff
168,88,N,N,2.702,5.496,1.0,0.2,s15_t1.0_a0.2_068.gff
169,336,N,N,3.294,4.434,1.0,0.2,s15_t1.0_a0.2_069.gff
170,228,N,N,3.177,4.597,1.0,0.2,s15_t1.0_a0.2_070.gff
171,64,N,N,2.684,6.018,1.0,0.2,s15_t1.0_a0.2_071.gff
172,386,N,N,3.421,2.898,1.0,0.2,s15_t1.0_a0.2_072.gff
173,16,N,N,2.542,1.633,1.0,0.2,s15_t1.0_a0.2_073.gff
174,943,N,N,4.316,9.066,1.0,0.2,s15_t1.0_a0.2_074.gff
175,361,N,N,3.348,4.625,1.0,0.2,s15_t1.0_a0.2_075.gff
176,291,N,N,3.257,5.466,1.0,0.2,s15_t1.0_a0.2_076.gff
177,65,N,N,2.723,6.372,1.0,0.2,s15_t1.0_a0.2_077.gff
178,109,N,N,2.832,1.654,1.0,0.2,s15_t1.0_a0.2_078.gff
179,51,N,N,2.655,3.907,1.0,0.2,s15_t1.0_a0.2_079.gff
180,1947,N,N,6.437,4.130,1.0,0.2,s15_t1.0_a0.2_080.gff
181,931,N,N,4.305,4.052,1.0,0.2,s15_t1.0_a0.2_081.gff
182,762,N,N,4.091,2.702,1.0,0.2,s15_t1.0_a0.2_082.gff
183,124,N,N,2.873,2.767,1.0,0.2,s15_t1.0_a0.2_083.gff
184,94,N,N,2.789,2.993,1.0,0.2,s15_t1.0_a0.2_084.gff
185,28,N,N,2.605,5.153,1.0,0.2,s15_t1.0_a0.2_085.gff
186,813,N,N,4.075,3.809,1.0,0.2,s15_t1.0_a0.2_086.gff
187,1604,N,N,5.798,4.641,1.0,0.2,s15_t1.0_a0.2_087.gff
188,1282,N,N,5.486,4.531,1.0,0.2,s15_t1.0_a0.2_088.gff
189,208,N,N,3.030,1.691,1.0,0.2,s15_t1.0_a0.2_089.gff
190,40,N,N,2.539,3.910,1.0,0.2,s15_t1.0_a0.2_090.gff
191,108,N,N,2.805,2.590,1.0,0.2,s15_t1.0_a0.2_091.gff
192,102,N,N,2.784,2.689,1.0,0.2,s15_t1.0_a0.2_092.gff
193,356,N,N,3.354,2.818,1.0,0.2,s15_t1.0_a0.2_093.gff
194,588,N,N,3.783,2.230,1.0,0.2,s15_t1.0_a0.2_094.gff
195,150,N,N,2.968,2.847,1.0,0.2,s15_t1.0_a0.2_095.gff
196,92,N,N,2.743,1.962,1.0,0.2,s15_t1.0_a0.2_096.gff
197,479,N,N,3.749,5.339,1.0,0.2,s15_t1.0_a0.2_097.gff
198,691,N,N,3.900,5.068,1.0,0.2,s15_t1.0_a0.2_098.gff
199,69,N,N,2.659,2.401,1.0,0.2,s15_t1.0_a0.2_099.gff
200,169,N,N,2.988,1.829,1.0,0.2,s15_t1.0_a0.2_100.gff
201,75,N,N,2.721,2.417,1.0,0.3,s15_t1.0_a0.3_001.gff
202,121,N,N,2.799,5.613,1.0,0.3,s15_t1.0_a0.3_002.gff
203,349,N,N,3.443,3.317,1.0,0.3,s15_t1.0_a0.3_003.gff
204,411,N,N,3.557,4.477,1.0,0.3,s15_t1.0_a0.3_004.gff
205,1672,N,N,6.172,3.112,1.0,0.3,s15_t1.0_a0.3_005.gff
206,301,N,N,3.269,3.101,1.0,0.3,s15_t1.0_a0.3_006.gff
207,104,N,N,2.816,3.790,1.0,0.3,s15_t1.0_a0.3_007.gff
208,266,N,N,3.193,2.435,1.0,0.3,s15_t1.0_a0.3_008.gff
209,565,N,N,3.615,2.069,1.0,0.3,s15_t1.0_a0.3_009.gff
210,1579,N,N,5.685,2.944,1.0,0.3,s15_t1.0_a0.3_010.gff
211,164,N,N,2.959,4.012,1.0,0.3,s15_t1.0_a0.3_011.gff
212,37,N,N,2.555,1.499,1.0,0.3,s15_t1.0_a0.3_012.gff
213,133,N,N,2.977,2.619,1.0,0.3,s15_t1.0_a0.3_013.gff
214,96,N,N,2.772,1.611,1.0,0.3,s15_t1.0_a0.3_014.gff
215,435,N,N,3.611,2.016,1.0,0.3,s15_t1.0_a0.3_015.gff
216,89,N,N,2.705,2.055,1.0,0.3,s15_t1.0_a0.3_016.gff
217,83,N,N,2.696,2.260,1.0,0.3,s15_t1.0_a0.3_017.gff
218,481,N,N,3.734,3.234,1.0,0.3,s15_t1.0_a0.3_018.gff
219,630,N,N,4.041,3.913,1.0,0.3,s15_t1.0_a0.3_019.gff
220,6,N,N,2.540,2.085,1.0,0.3,s15_t1.0_a0.3_020.gff
221,9,N,N,2.552,4.475,1.0,0.3,s15_t1.0_a0.3_021.gff
222,27,N,N,2.531,3.911,1.0,0.3,s15_t1.0_a0.3_022.gff
223,129,N,N,2.881,2.676,1.0,0.3,s15_t1.0_a0.3_023.gff
224,22,N,N,2.524,1.665,1.0,0.3,s15_t1.0_a0.3_024.gff
225,173,N,N,2.978,2.446,1.0,0.3,s15_t1.0_a0.3_025.gff
226,2221,N,N,6.464,4.452,1.0,0.3,s15_t1.0_a0.3_026.gff
227,156,N,N,3.057,3.993,1.0,0.3,s15_t1.0_a0.3_027.gff
228,322,N,N,3.411,4.579,1.0,0.3,s15_t1.0_a0.3_028.gff
229,195,N,N,2.952,3.547,1.0,0.3,s15_t1.0_a0.3_029.gff
230,18,N,N,2.552,7.235,1.0,0.3,s15_t1.0_a0.3_030.gff
231,252,N,N,3.344,6.054,1.0,0.3,s15_t1.0_a0.3_031.gff
232,22,N,N,2.585,3.001,1.0,0.3,s15_t1.0_a0.3_032.gff
233,912,N,N,4.298,3.410,1.0,0.3,s15_t1.0_a0.3_033.gff
234,60,N,N,2.691,4.747,1.0,0.3,s15_t1.0_a0.3_034.gff
235,873,N,N,4.191,5.757,1.0,0.3,s15_t1.0_a0.3_035.gff
236,5495,N,N,13.331,13.431,1.0,0.3,s15_t1.0_a0.3_036.gff
237,81,N,N,2.691,2.686,1.0,0.3,s15_t1.0_a0.3_037.gff
238,2331,N,N,6.893,6.018,1.0,0.3,s15_t1.0_a0.3_038.gff
239,21,N,N,2.565,2.228,1.0,0.3,s15_t1.0_a0.3_039.gff
240,582,N,N,3.945,6.575,1.0,0.3,s15_t1.0_a0.3_040.gff
241,471,N,N,3.697,5.737,1.0,0.3,s15_t1.0_a0.3_041.gff
242,141,N,N,2.833,3.835,1.0,0.3,s15_t1.0_a0.3_042.gff
243,390,N,N,3.538,4.926,1.0,0.3,s15_t1.0_a0.3_043.gff
244,165,N,N,2.954,5.192,1.0,0.3,s15_t1.0_a0.3_044.gff
245,130,N,N,2.901,2.745,1.0,0.3,s15_t1.0_a0.3_045.gff
246,332,N,N,3.413,6.064,1.0,0.3,s15_t1.0_a0.3_046.gff
247,134,N,N,2.974,5.624,1.0,0.3,s15_t1.0_a0.3_047.gff
248,38,N,N,2.642,6.611,1.0,0.3,s15_t1.0_a0.3_048.gff
249,303,N,N,3.301,4.539,1.0,0.3,s15_t1.0_a0.3_049.gff
250,167,N,N,2.993,6.395,1.0,0.3,s15_t1.0_a0.3_050.gff
251,30,N,N,2.598,6.683,1.0,0.3,s15_t1.0_a0.3_051.gff
252,485,N,N,3.672,4.690,1.0,0.3,s15_t1.0_a0.3_052.gff
253,89,N,N,2.746,6.562,1.0,0.3,s15_t1.0_a0.3_053.gff
254,375,N,N,3.499,1.910,1.0,0.3,s15_t1.0_a0.3_054.gff
255,192,N,N,3.108,3.442,1.0,0.3,s15_t1.0_a0.3_055.gff
256,413,N,N,3.458,5.514,1.0,0.3,s15_t1.0_a0.3_056.gff
257,1608,N,N,5.758,13.035,1.0,0.3,s15_t1.0_a0.3_057.gff
258,653,N,N,3.957,4.124,1.0,0.3,s15_t1.0_a0.3_058.gff
259,228,N,N,3.161,4.025,1.0,0.3,s15_t1.0_a0.3_059.gff
260,510,N,N,3.797,3.517,1.0,0.3,s15_t1.0_a0.3_060.gff
261,1490,N,N,5.788,8.145,1.0,0.3,s15_t1.0_a0.3_061.gff
262,56,N,N,2.711,5.494,1.0,0.3,s15_t1.0_a0.3_062.gff
263,83,N,N,2.788,1.769,1.0,0.3,s15_t1.0_a0.3_063.gff
264,739,N,N,4.056,3.352,1.0,0.3,s15_t1.0_a0.3_064.gff
265,180,N,N,3.066,9.141,1.0,0.3,s15_t1.0_a0.3_065.gff
266,1476,N,N,4.845,3.268,1.0,0.3,s15_t1.0_a0.3_066.gff
