# Starting date:             2014-11-27 12:53:16
# Cluster job ID:            1186661
# Cluster node:              hnode11
# Cluster queue:             mpi.q
# Complementation algorithm: fribourg -macc
# Data:                      15.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
states	zstates	t_out	m_out	real_t	tcpu_t	ucpu_t	scpu_t	dt	da	file
178	175	N	N	2.060	2.954	2.810	0.144	2.2	0.7	s15_t2.2_a0.7_014.gff
55	54	N	N	1.435	2.596	2.451	0.145	2.2	0.7	s15_t2.2_a0.7_015.gff
292	291	N	N	2.195	3.386	3.212	0.174	2.2	0.7	s15_t2.2_a0.7_016.gff
194	193	N	N	1.936	3.122	2.931	0.191	2.2	0.7	s15_t2.2_a0.7_017.gff
685	684	N	N	2.488	4.629	4.410	0.219	2.2	0.7	s15_t2.2_a0.7_018.gff
71	70	N	N	1.448	2.695	2.532	0.163	2.2	0.7	s15_t2.2_a0.7_019.gff
1628	1627	N	N	4.941	6.405	6.122	0.283	2.2	0.7	s15_t2.2_a0.7_020.gff
503	502	N	N	2.279	4.241	4.017	0.224	2.2	0.7	s15_t2.2_a0.7_021.gff
258	257	N	N	3.903	3.195	3.035	0.160	2.2	0.7	s15_t2.2_a0.7_022.gff
770	769	N	N	2.691	4.791	4.573	0.218	2.2	0.7	s15_t2.2_a0.7_023.gff
122	121	N	N	1.754	2.926	2.771	0.155	2.2	0.7	s15_t2.2_a0.7_024.gff
203	202	N	N	1.777	3.123	2.948	0.175	2.2	0.7	s15_t2.2_a0.7_025.gff
224	223	N	N	2.107	3.199	3.049	0.150	2.2	0.7	s15_t2.2_a0.7_026.gff
509	508	N	N	2.207	4.149	3.941	0.208	2.2	0.7	s15_t2.2_a0.7_027.gff
87	86	N	N	1.942	2.773	2.628	0.145	2.2	0.7	s15_t2.2_a0.7_028.gff
373	372	N	N	1.831	3.476	3.318	0.158	2.2	0.7	s15_t2.2_a0.7_029.gff
59	58	N	N	1.459	2.689	2.535	0.154	2.2	0.7	s15_t2.2_a0.7_030.gff
222	221	N	N	2.101	3.193	3.034	0.159	2.2	0.7	s15_t2.2_a0.7_031.gff
273	272	N	N	1.980	3.322	3.134	0.188	2.2	0.7	s15_t2.2_a0.7_032.gff
87	84	N	N	2.182	2.805	2.654	0.151	2.2	0.7	s15_t2.2_a0.7_033.gff
142	141	N	N	3.070	2.883	2.758	0.125	2.2	0.7	s15_t2.2_a0.7_034.gff
186	185	N	N	1.693	3.056	2.893	0.163	2.2	0.7	s15_t2.2_a0.7_035.gff
238	237	N	N	1.672	3.117	2.968	0.149	2.2	0.7	s15_t2.2_a0.7_036.gff
39	38	N	N	2.533	2.588	2.438	0.150	2.2	0.7	s15_t2.2_a0.7_037.gff
4233	4232	N	N	5.842	9.749	9.469	0.280	2.2	0.7	s15_t2.2_a0.7_038.gff
499	498	N	N	2.600	4.326	4.123	0.203	2.2	0.7	s15_t2.2_a0.7_039.gff
1343	1342	N	N	2.743	6.010	5.742	0.268	2.2	0.7	s15_t2.2_a0.7_040.gff
904	903	N	N	2.871	4.759	4.541	0.218	2.2	0.7	s15_t2.2_a0.7_041.gff
321	320	N	N	2.229	3.386	3.225	0.161	2.2	0.7	s15_t2.2_a0.7_042.gff
412	411	N	N	1.788	3.376	3.215	0.161	2.2	0.7	s15_t2.2_a0.7_043.gff
171	170	N	N	2.006	3.031	2.875	0.156	2.2	0.7	s15_t2.2_a0.7_044.gff
110	109	N	N	1.679	2.854	2.681	0.173	2.2	0.7	s15_t2.2_a0.7_045.gff
118	117	N	N	1.558	2.874	2.709	0.165	2.2	0.7	s15_t2.2_a0.7_046.gff
153	152	N	N	1.779	2.956	2.797	0.159	2.2	0.7	s15_t2.2_a0.7_047.gff
926	923	N	N	2.604	5.012	4.792	0.220	2.2	0.7	s15_t2.2_a0.7_048.gff
71	70	N	N	1.636	2.705	2.559	0.146	2.2	0.7	s15_t2.2_a0.7_049.gff
391	390	N	N	2.532	3.484	3.318	0.166	2.2	0.7	s15_t2.2_a0.7_050.gff
2312	2311	N	N	3.482	6.888	6.610	0.278	2.2	0.7	s15_t2.2_a0.7_051.gff
858	846	N	N	2.251	4.589	4.370	0.219	2.2	0.7	s15_t2.2_a0.7_052.gff
426	419	N	N	2.012	3.539	3.380	0.159	2.2	0.7	s15_t2.2_a0.7_053.gff
256	255	N	N	1.974	3.222	3.049	0.173	2.2	0.7	s15_t2.2_a0.7_054.gff
164	163	N	N	1.552	2.940	2.790	0.150	2.2	0.7	s15_t2.2_a0.7_055.gff
45	44	N	N	1.621	2.685	2.553	0.132	2.2	0.7	s15_t2.2_a0.7_056.gff
112	111	N	N	1.914	2.813	2.658	0.155	2.2	0.7	s15_t2.2_a0.7_057.gff
350	349	N	N	2.102	3.460	3.329	0.131	2.2	0.7	s15_t2.2_a0.7_058.gff
151	150	N	N	2.473	2.913	2.747	0.166	2.2	0.7	s15_t2.2_a0.7_059.gff
2733	2732	N	N	3.884	7.440	7.188	0.252	2.2	0.7	s15_t2.2_a0.7_060.gff
55	54	N	N	1.673	2.737	2.578	0.159	2.2	0.7	s15_t2.2_a0.7_061.gff
646	645	N	N	2.473	4.560	4.344	0.216	2.2	0.7	s15_t2.2_a0.7_062.gff
1312	1309	N	N	3.066	6.003	5.735	0.268	2.2	0.7	s15_t2.2_a0.7_063.gff
111	110	N	N	1.703	2.860	2.701	0.159	2.2	0.7	s15_t2.2_a0.7_064.gff
353	352	N	N	1.824	3.498	3.311	0.187	2.2	0.7	s15_t2.2_a0.7_065.gff
1254	1253	N	N	2.974	5.973	5.705	0.268	2.2	0.7	s15_t2.2_a0.7_066.gff
2546	2545	N	N	4.329	8.268	8.004	0.264	2.2	0.7	s15_t2.2_a0.7_067.gff
1185	1184	N	N	2.806	5.558	5.303	0.255	2.2	0.7	s15_t2.2_a0.7_068.gff
1498	1497	N	N	3.239	6.421	6.141	0.280	2.2	0.7	s15_t2.2_a0.7_069.gff
216	215	N	N	1.811	3.176	2.977	0.199	2.2	0.7	s15_t2.2_a0.7_070.gff
564	563	N	N	2.068	4.288	4.084	0.204	2.2	0.7	s15_t2.2_a0.7_071.gff
220	219	N	N	1.917	3.144	2.984	0.160	2.2	0.7	s15_t2.2_a0.7_072.gff
248	247	N	N	7.187	3.327	3.161	0.166	2.2	0.7	s15_t2.2_a0.7_073.gff
37	36	N	N	1.393	2.568	2.402	0.166	2.2	0.7	s15_t2.2_a0.7_074.gff
335	333	N	N	2.997	3.432	3.270	0.162	2.2	0.7	s15_t2.2_a0.7_075.gff
52	51	N	N	1.447	2.604	2.436	0.168	2.2	0.7	s15_t2.2_a0.7_076.gff
89	88	N	N	2.054	2.805	2.626	0.179	2.2	0.7	s15_t2.2_a0.7_077.gff
534	533	N	N	2.402	4.210	3.996	0.214	2.2	0.7	s15_t2.2_a0.7_078.gff
253	252	N	N	2.030	3.237	3.060	0.177	2.2	0.7	s15_t2.2_a0.7_079.gff
221	220	N	N	2.301	3.214	3.040	0.174	2.2	0.7	s15_t2.2_a0.7_080.gff
1438	1429	N	N	2.844	6.103	5.803	0.300	2.2	0.7	s15_t2.2_a0.7_081.gff
1420	1419	N	N	3.290	5.992	5.705	0.287	2.2	0.7	s15_t2.2_a0.7_082.gff
412	411	N	N	2.812	3.499	3.322	0.177	2.2	0.7	s15_t2.2_a0.7_083.gff
57	56	N	N	1.384	2.581	2.445	0.136	2.2	0.7	s15_t2.2_a0.7_084.gff
230	229	N	N	1.685	3.130	2.961	0.169	2.2	0.7	s15_t2.2_a0.7_085.gff
109	108	N	N	1.454	2.707	2.552	0.155	2.2	0.7	s15_t2.2_a0.7_086.gff
145	144	N	N	1.507	2.809	2.666	0.143	2.2	0.7	s15_t2.2_a0.7_087.gff
2014	2013	N	N	3.336	6.752	6.450	0.302	2.2	0.7	s15_t2.2_a0.7_088.gff
188	186	N	N	1.636	3.055	2.897	0.158	2.2	0.7	s15_t2.2_a0.7_089.gff
435	434	N	N	4.072	3.628	3.432	0.196	2.2	0.7	s15_t2.2_a0.7_090.gff
295	294	N	N	1.780	3.354	3.180	0.174	2.2	0.7	s15_t2.2_a0.7_091.gff
45	44	N	N	1.819	2.663	2.505	0.158	2.2	0.7	s15_t2.2_a0.7_092.gff
78	77	N	N	3.750	2.718	2.540	0.178	2.2	0.7	s15_t2.2_a0.7_093.gff
51	50	N	N	1.976	2.626	2.477	0.149	2.2	0.7	s15_t2.2_a0.7_094.gff
195	194	N	N	2.365	2.982	2.845	0.137	2.2	0.7	s15_t2.2_a0.7_095.gff
701	700	N	N	2.730	4.452	4.242	0.210	2.2	0.7	s15_t2.2_a0.7_096.gff
513	512	N	N	3.925	4.288	4.084	0.204	2.2	0.7	s15_t2.2_a0.7_097.gff
110	106	N	N	1.958	2.791	2.639	0.152	2.2	0.7	s15_t2.2_a0.7_098.gff
283	282	N	N	1.721	3.326	3.154	0.172	2.2	0.7	s15_t2.2_a0.7_099.gff
388	387	N	N	2.250	3.553	3.361	0.192	2.2	0.7	s15_t2.2_a0.7_100.gff
45	44	N	N	1.585	2.566	2.427	0.139	2.2	0.8	s15_t2.2_a0.8_001.gff
171	170	N	N	1.575	2.973	2.819	0.154	2.2	0.8	s15_t2.2_a0.8_002.gff
39	38	N	N	1.378	2.570	2.424	0.146	2.2	0.8	s15_t2.2_a0.8_003.gff
61	60	N	N	2.391	2.713	2.558	0.155	2.2	0.8	s15_t2.2_a0.8_004.gff
103	102	N	N	1.855	2.797	2.646	0.151	2.2	0.8	s15_t2.2_a0.8_005.gff
348	347	N	N	2.444	3.382	3.202	0.180	2.2	0.8	s15_t2.2_a0.8_006.gff
175	174	N	N	1.571	2.951	2.816	0.135	2.2	0.8	s15_t2.2_a0.8_007.gff
147	146	N	N	4.276	2.968	2.801	0.167	2.2	0.8	s15_t2.2_a0.8_008.gff
481	480	N	N	2.190	4.309	4.090	0.219	2.2	0.8	s15_t2.2_a0.8_009.gff
108	105	N	N	1.646	2.836	2.656	0.180	2.2	0.8	s15_t2.2_a0.8_010.gff
387	386	N	N	1.834	3.499	3.321	0.178	2.2	0.8	s15_t2.2_a0.8_011.gff
95	94	N	N	1.998	2.819	2.649	0.170	2.2	0.8	s15_t2.2_a0.8_012.gff
591	590	N	N	2.125	4.284	4.062	0.222	2.2	0.8	s15_t2.2_a0.8_013.gff
125	124	N	N	4.441	2.841	2.672	0.169	2.2	0.8	s15_t2.2_a0.8_014.gff
106	105	N	N	1.490	2.764	2.610	0.154	2.2	0.8	s15_t2.2_a0.8_015.gff
159	158	N	N	1.579	2.935	2.782	0.153	2.2	0.8	s15_t2.2_a0.8_016.gff
1474	1473	N	N	2.911	6.217	5.944	0.273	2.2	0.8	s15_t2.2_a0.8_017.gff
143	142	N	N	1.799	2.932	2.773	0.159	2.2	0.8	s15_t2.2_a0.8_018.gff
153	148	N	N	1.568	2.923	2.771	0.152	2.2	0.8	s15_t2.2_a0.8_019.gff
410	409	N	N	2.134	3.853	3.653	0.200	2.2	0.8	s15_t2.2_a0.8_020.gff
151	150	N	N	1.563	2.867	2.711	0.156	2.2	0.8	s15_t2.2_a0.8_021.gff
1495	1494	N	N	2.883	6.267	5.999	0.268	2.2	0.8	s15_t2.2_a0.8_022.gff
290	289	N	N	2.994	3.310	3.140	0.170	2.2	0.8	s15_t2.2_a0.8_023.gff
17	16	N	N	2.063	2.538	2.392	0.146	2.2	0.8	s15_t2.2_a0.8_024.gff
207	206	N	N	2.292	3.157	3.013	0.144	2.2	0.8	s15_t2.2_a0.8_025.gff
99	98	N	N	2.009	2.763	2.628	0.135	2.2	0.8	s15_t2.2_a0.8_026.gff
73	72	N	N	2.194	2.715	2.568	0.147	2.2	0.8	s15_t2.2_a0.8_027.gff
81	80	N	N	1.856	2.762	2.605	0.157	2.2	0.8	s15_t2.2_a0.8_028.gff
53	52	N	N	1.844	2.703	2.552	0.151	2.2	0.8	s15_t2.2_a0.8_029.gff
198	197	N	N	2.397	3.081	2.902	0.179	2.2	0.8	s15_t2.2_a0.8_030.gff
605	604	N	N	3.608	4.531	4.303	0.228	2.2	0.8	s15_t2.2_a0.8_031.gff
117	116	N	N	1.566	2.900	2.751	0.149	2.2	0.8	s15_t2.2_a0.8_032.gff
112	111	N	N	1.517	2.853	2.681	0.172	2.2	0.8	s15_t2.2_a0.8_033.gff
1465	1464	N	N	3.292	6.326	6.038	0.288	2.2	0.8	s15_t2.2_a0.8_034.gff
521	518	N	N	2.374	4.320	4.118	0.202	2.2	0.8	s15_t2.2_a0.8_035.gff
84	77	N	N	1.913	2.763	2.589	0.174	2.2	0.8	s15_t2.2_a0.8_036.gff
1246	1245	N	N	3.146	6.037	5.771	0.266	2.2	0.8	s15_t2.2_a0.8_037.gff
79	78	N	N	1.641	2.762	2.609	0.153	2.2	0.8	s15_t2.2_a0.8_038.gff
73	72	N	N	2.185	2.760	2.607	0.153	2.2	0.8	s15_t2.2_a0.8_039.gff
238	237	N	N	2.558	3.162	3.009	0.153	2.2	0.8	s15_t2.2_a0.8_040.gff
640	636	N	N	3.366	4.402	4.179	0.223	2.2	0.8	s15_t2.2_a0.8_041.gff
156	155	N	N	1.780	2.949	2.778	0.171	2.2	0.8	s15_t2.2_a0.8_042.gff
67	66	N	N	1.680	2.720	2.556	0.164	2.2	0.8	s15_t2.2_a0.8_043.gff
327	326	N	N	1.779	3.411	3.232	0.179	2.2	0.8	s15_t2.2_a0.8_044.gff
159	158	N	N	2.020	3.043	2.856	0.187	2.2	0.8	s15_t2.2_a0.8_045.gff
672	671	N	N	2.319	4.688	4.447	0.241	2.2	0.8	s15_t2.2_a0.8_046.gff
188	187	N	N	4.086	3.088	2.915	0.173	2.2	0.8	s15_t2.2_a0.8_047.gff
212	211	N	N	1.986	3.071	2.906	0.165	2.2	0.8	s15_t2.2_a0.8_048.gff
67	66	N	N	3.314	2.740	2.587	0.153	2.2	0.8	s15_t2.2_a0.8_049.gff
81	80	N	N	1.687	2.793	2.643	0.150	2.2	0.8	s15_t2.2_a0.8_050.gff
434	433	N	N	2.470	3.854	3.649	0.205	2.2	0.8	s15_t2.2_a0.8_051.gff
31	30	N	N	1.378	2.490	2.352	0.138	2.2	0.8	s15_t2.2_a0.8_052.gff
141	136	N	N	2.692	2.899	2.749	0.150	2.2	0.8	s15_t2.2_a0.8_053.gff
271	270	N	N	2.300	3.251	3.102	0.149	2.2	0.8	s15_t2.2_a0.8_054.gff
189	188	N	N	2.044	3.001	2.820	0.181	2.2	0.8	s15_t2.2_a0.8_055.gff
365	362	N	N	2.358	3.484	3.313	0.171	2.2	0.8	s15_t2.2_a0.8_056.gff
980	979	N	N	2.893	5.285	5.040	0.245	2.2	0.8	s15_t2.2_a0.8_057.gff
1038	1037	N	N	3.702	5.310	5.053	0.257	2.2	0.8	s15_t2.2_a0.8_058.gff
43	42	N	N	1.417	2.633	2.481	0.152	2.2	0.8	s15_t2.2_a0.8_059.gff
256	255	N	N	1.744	3.248	3.098	0.150	2.2	0.8	s15_t2.2_a0.8_060.gff
536	535	N	N	4.186	4.420	4.215	0.205	2.2	0.8	s15_t2.2_a0.8_061.gff
75	74	N	N	1.849	2.732	2.578	0.154	2.2	0.8	s15_t2.2_a0.8_062.gff
186	185	N	N	1.841	3.004	2.844	0.160	2.2	0.8	s15_t2.2_a0.8_063.gff
639	638	N	N	2.786	4.570	4.338	0.232	2.2	0.8	s15_t2.2_a0.8_064.gff
818	817	N	N	2.348	4.821	4.602	0.219	2.2	0.8	s15_t2.2_a0.8_065.gff
99	98	N	N	1.831	2.872	2.697	0.175	2.2	0.8	s15_t2.2_a0.8_066.gff
281	280	N	N	4.929	3.303	3.147	0.156	2.2	0.8	s15_t2.2_a0.8_067.gff
41	40	N	N	1.403	2.608	2.464	0.144	2.2	0.8	s15_t2.2_a0.8_068.gff
722	721	N	N	2.221	4.503	4.273	0.230	2.2	0.8	s15_t2.2_a0.8_069.gff
397	396	N	N	2.376	3.503	3.314	0.189	2.2	0.8	s15_t2.2_a0.8_070.gff
73	72	N	N	2.514	2.726	2.565	0.161	2.2	0.8	s15_t2.2_a0.8_071.gff
653	652	N	N	2.217	4.556	4.332	0.224	2.2	0.8	s15_t2.2_a0.8_072.gff
803	802	N	N	2.289	4.604	4.360	0.244	2.2	0.8	s15_t2.2_a0.8_073.gff
92	88	N	N	1.755	2.783	2.638	0.145	2.2	0.8	s15_t2.2_a0.8_074.gff
77	76	N	N	1.625	2.721	2.586	0.135	2.2	0.8	s15_t2.2_a0.8_075.gff
1740	1737	N	N	3.155	6.263	6.025	0.238	2.2	0.8	s15_t2.2_a0.8_076.gff
63	62	N	N	3.713	2.662	2.492	0.170	2.2	0.8	s15_t2.2_a0.8_077.gff
102	101	N	N	1.503	2.800	2.662	0.138	2.2	0.8	s15_t2.2_a0.8_078.gff
165	161	N	N	1.581	2.977	2.812	0.165	2.2	0.8	s15_t2.2_a0.8_079.gff
245	244	N	N	3.351	3.168	3.004	0.164	2.2	0.8	s15_t2.2_a0.8_080.gff
803	802	N	N	2.238	4.593	4.393	0.200	2.2	0.8	s15_t2.2_a0.8_081.gff
67	66	N	N	1.464	2.666	2.517	0.149	2.2	0.8	s15_t2.2_a0.8_082.gff
175	174	N	N	1.811	3.027	2.848	0.179	2.2	0.8	s15_t2.2_a0.8_083.gff
107	106	N	N	1.733	2.869	2.707	0.162	2.2	0.8	s15_t2.2_a0.8_084.gff
69	68	N	N	1.957	2.719	2.556	0.163	2.2	0.8	s15_t2.2_a0.8_085.gff
353	352	N	N	2.034	3.476	3.319	0.157	2.2	0.8	s15_t2.2_a0.8_086.gff
138	137	N	N	1.565	2.913	2.759	0.154	2.2	0.8	s15_t2.2_a0.8_087.gff
369	368	N	N	2.122	3.419	3.250	0.169	2.2	0.8	s15_t2.2_a0.8_088.gff
341	340	N	N	1.783	3.424	3.243	0.181	2.2	0.8	s15_t2.2_a0.8_089.gff
107	106	N	N	1.511	2.828	2.682	0.146	2.2	0.8	s15_t2.2_a0.8_090.gff
338	337	N	N	1.791	3.391	3.219	0.172	2.2	0.8	s15_t2.2_a0.8_091.gff
726	725	N	N	2.299	4.466	4.239	0.227	2.2	0.8	s15_t2.2_a0.8_092.gff
513	512	N	N	2.266	4.285	4.080	0.205	2.2	0.8	s15_t2.2_a0.8_093.gff
137	136	N	N	1.773	2.868	2.714	0.154	2.2	0.8	s15_t2.2_a0.8_094.gff
937	936	N	N	2.388	5.000	4.762	0.238	2.2	0.8	s15_t2.2_a0.8_095.gff
514	513	N	N	2.593	4.280	4.088	0.192	2.2	0.8	s15_t2.2_a0.8_096.gff
99	98	N	N	1.506	2.818	2.652	0.166	2.2	0.8	s15_t2.2_a0.8_097.gff
91	90	N	N	3.227	2.750	2.611	0.139	2.2	0.8	s15_t2.2_a0.8_098.gff
65	64	N	N	3.361	2.718	2.570	0.148	2.2	0.8	s15_t2.2_a0.8_099.gff
341	338	N	N	1.923	3.483	3.303	0.180	2.2	0.8	s15_t2.2_a0.8_100.gff
80	79	N	N	1.691	2.724	2.582	0.142	2.2	0.9	s15_t2.2_a0.9_001.gff
76	73	N	N	1.667	2.732	2.584	0.148	2.2	0.9	s15_t2.2_a0.9_002.gff
141	140	N	N	4.707	3.016	2.834	0.182	2.2	0.9	s15_t2.2_a0.9_003.gff
112	109	N	N	1.506	2.827	2.664	0.163	2.2	0.9	s15_t2.2_a0.9_004.gff
71	70	N	N	4.471	2.769	2.610	0.159	2.2	0.9	s15_t2.2_a0.9_005.gff
605	604	N	N	2.741	4.447	4.219	0.228	2.2	0.9	s15_t2.2_a0.9_006.gff
165	164	N	N	1.863	2.987	2.835	0.152	2.2	0.9	s15_t2.2_a0.9_007.gff
31	30	N	N	1.680	2.544	2.398	0.146	2.2	0.9	s15_t2.2_a0.9_008.gff
71	70	N	N	1.474	2.726	2.582	0.144	2.2	0.9	s15_t2.2_a0.9_009.gff
93	92	N	N	1.786	2.757	2.601	0.156	2.2	0.9	s15_t2.2_a0.9_010.gff
176	175	N	N	2.936	3.084	2.929	0.155	2.2	0.9	s15_t2.2_a0.9_011.gff
306	305	N	N	1.771	3.409	3.242	0.167	2.2	0.9	s15_t2.2_a0.9_012.gff
1515	1514	N	N	2.849	6.155	5.865	0.290	2.2	0.9	s15_t2.2_a0.9_013.gff
154	153	N	N	2.095	2.979	2.819	0.160	2.2	0.9	s15_t2.2_a0.9_014.gff
529	528	N	N	4.331	4.193	4.002	0.191	2.2	0.9	s15_t2.2_a0.9_015.gff
64	63	N	N	1.631	2.646	2.504	0.142	2.2	0.9	s15_t2.2_a0.9_016.gff
165	164	N	N	2.069	2.929	2.786	0.143	2.2	0.9	s15_t2.2_a0.9_017.gff
125	124	N	N	1.488	2.720	2.577	0.143	2.2	0.9	s15_t2.2_a0.9_018.gff
231	230	N	N	2.337	3.135	2.977	0.158	2.2	0.9	s15_t2.2_a0.9_019.gff
67	66	N	N	1.447	2.631	2.496	0.135	2.2	0.9	s15_t2.2_a0.9_020.gff
160	159	N	N	1.930	2.917	2.756	0.161	2.2	0.9	s15_t2.2_a0.9_021.gff
129	128	N	N	2.070	2.851	2.694	0.157	2.2	0.9	s15_t2.2_a0.9_022.gff
49	48	N	N	1.421	2.586	2.462	0.124	2.2	0.9	s15_t2.2_a0.9_023.gff
716	715	N	N	2.281	4.407	4.205	0.202	2.2	0.9	s15_t2.2_a0.9_024.gff
227	226	N	N	1.915	3.133	2.981	0.152	2.2	0.9	s15_t2.2_a0.9_025.gff
263	255	N	N	2.164	3.209	3.027	0.182	2.2	0.9	s15_t2.2_a0.9_026.gff
394	393	N	N	3.054	3.509	3.322	0.187	2.2	0.9	s15_t2.2_a0.9_027.gff
69	68	N	N	1.464	2.677	2.530	0.147	2.2	0.9	s15_t2.2_a0.9_028.gff
91	90	N	N	1.932	2.814	2.647	0.167	2.2	0.9	s15_t2.2_a0.9_029.gff
105	104	N	N	2.303	2.805	2.655	0.150	2.2	0.9	s15_t2.2_a0.9_030.gff
141	140	N	N	2.219	2.949	2.788	0.161	2.2	0.9	s15_t2.2_a0.9_031.gff
82	79	N	N	1.864	2.835	2.672	0.163	2.2	0.9	s15_t2.2_a0.9_032.gff
47	46	N	N	1.440	2.644	2.507	0.137	2.2	0.9	s15_t2.2_a0.9_033.gff
40	39	N	N	2.215	2.583	2.435	0.148	2.2	0.9	s15_t2.2_a0.9_034.gff
59	58	N	N	1.427	2.609	2.439	0.170	2.2	0.9	s15_t2.2_a0.9_035.gff
127	126	N	N	1.567	2.799	2.655	0.144	2.2	0.9	s15_t2.2_a0.9_036.gff
557	556	N	N	4.282	4.244	4.045	0.199	2.2	0.9	s15_t2.2_a0.9_037.gff
61	60	N	N	2.017	2.585	2.463	0.122	2.2	0.9	s15_t2.2_a0.9_038.gff
128	123	N	N	3.573	2.815	2.657	0.158	2.2	0.9	s15_t2.2_a0.9_039.gff
90	89	N	N	1.448	2.686	2.549	0.137	2.2	0.9	s15_t2.2_a0.9_040.gff
62	61	N	N	1.952	2.768	2.625	0.143	2.2	0.9	s15_t2.2_a0.9_041.gff
55	54	N	N	2.012	2.746	2.571	0.175	2.2	0.9	s15_t2.2_a0.9_042.gff
291	290	N	N	2.430	3.408	3.228	0.180	2.2	0.9	s15_t2.2_a0.9_043.gff
41	40	N	N	1.425	2.603	2.454	0.149	2.2	0.9	s15_t2.2_a0.9_044.gff
1709	1708	N	N	2.892	6.145	5.877	0.268	2.2	0.9	s15_t2.2_a0.9_045.gff
105	101	N	N	1.503	2.795	2.616	0.179	2.2	0.9	s15_t2.2_a0.9_046.gff
105	104	N	N	2.091	2.810	2.641	0.169	2.2	0.9	s15_t2.2_a0.9_047.gff
578	577	N	N	2.182	4.406	4.195	0.211	2.2	0.9	s15_t2.2_a0.9_048.gff
82	81	N	N	1.837	2.790	2.626	0.164	2.2	0.9	s15_t2.2_a0.9_049.gff
79	78	N	N	1.700	2.758	2.606	0.152	2.2	0.9	s15_t2.2_a0.9_050.gff
77	76	N	N	1.467	2.682	2.523	0.159	2.2	0.9	s15_t2.2_a0.9_051.gff
195	194	N	N	2.135	3.096	2.898	0.198	2.2	0.9	s15_t2.2_a0.9_052.gff
129	128	N	N	1.526	2.838	2.686	0.152	2.2	0.9	s15_t2.2_a0.9_053.gff
173	172	N	N	1.587	2.935	2.776	0.159	2.2	0.9	s15_t2.2_a0.9_054.gff
35	34	N	N	1.587	2.652	2.493	0.159	2.2	0.9	s15_t2.2_a0.9_055.gff
49	48	N	N	1.695	2.692	2.541	0.151	2.2	0.9	s15_t2.2_a0.9_056.gff
91	90	N	N	1.935	2.807	2.658	0.149	2.2	0.9	s15_t2.2_a0.9_057.gff
125	124	N	N	1.676	2.859	2.687	0.172	2.2	0.9	s15_t2.2_a0.9_058.gff
282	281	N	N	1.739	3.337	3.181	0.156	2.2	0.9	s15_t2.2_a0.9_059.gff
360	359	N	N	1.831	3.418	3.254	0.164	2.2	0.9	s15_t2.2_a0.9_060.gff
73	72	N	N	1.495	2.749	2.586	0.163	2.2	0.9	s15_t2.2_a0.9_061.gff
101	100	N	N	2.451	2.804	2.634	0.170	2.2	0.9	s15_t2.2_a0.9_062.gff
81	80	N	N	1.497	2.732	2.574	0.158	2.2	0.9	s15_t2.2_a0.9_063.gff
67	66	N	N	1.472	2.709	2.528	0.181	2.2	0.9	s15_t2.2_a0.9_064.gff
91	90	N	N	1.761	2.797	2.637	0.160	2.2	0.9	s15_t2.2_a0.9_065.gff
134	133	N	N	1.859	2.944	2.773	0.171	2.2	0.9	s15_t2.2_a0.9_066.gff
942	937	N	N	2.470	5.147	4.914	0.233	2.2	0.9	s15_t2.2_a0.9_067.gff
874	869	N	N	2.654	4.719	4.494	0.225	2.2	0.9	s15_t2.2_a0.9_068.gff
310	309	N	N	2.417	3.449	3.261	0.188	2.2	0.9	s15_t2.2_a0.9_069.gff
135	134	N	N	3.263	2.932	2.762	0.170	2.2	0.9	s15_t2.2_a0.9_070.gff
254	253	N	N	2.676	3.323	3.150	0.173	2.2	0.9	s15_t2.2_a0.9_071.gff
64	61	N	N	2.399	2.764	2.588	0.176	2.2	0.9	s15_t2.2_a0.9_072.gff
117	116	N	N	1.562	2.905	2.749	0.156	2.2	0.9	s15_t2.2_a0.9_073.gff
43	42	N	N	1.724	2.644	2.496	0.148	2.2	0.9	s15_t2.2_a0.9_074.gff
171	170	N	N	2.792	3.065	2.905	0.160	2.2	0.9	s15_t2.2_a0.9_075.gff
63	62	N	N	3.261	2.751	2.592	0.159	2.2	0.9	s15_t2.2_a0.9_076.gff
43	42	N	N	3.618	2.617	2.454	0.163	2.2	0.9	s15_t2.2_a0.9_077.gff
171	170	N	N	1.721	3.005	2.843	0.162	2.2	0.9	s15_t2.2_a0.9_078.gff
69	68	N	N	2.804	2.785	2.635	0.150	2.2	0.9	s15_t2.2_a0.9_079.gff
141	140	N	N	1.585	2.910	2.735	0.175	2.2	0.9	s15_t2.2_a0.9_080.gff
89	88	N	N	1.591	2.776	2.625	0.151	2.2	0.9	s15_t2.2_a0.9_081.gff
129	128	N	N	1.558	2.858	2.697	0.161	2.2	0.9	s15_t2.2_a0.9_082.gff
248	247	N	N	1.713	3.242	3.078	0.164	2.2	0.9	s15_t2.2_a0.9_083.gff
156	155	N	N	3.822	3.043	2.895	0.148	2.2	0.9	s15_t2.2_a0.9_084.gff
25	24	N	N	1.447	2.548	2.389	0.159	2.2	0.9	s15_t2.2_a0.9_085.gff
103	102	N	N	1.758	2.881	2.708	0.173	2.2	0.9	s15_t2.2_a0.9_086.gff
47	46	N	N	1.867	2.667	2.501	0.166	2.2	0.9	s15_t2.2_a0.9_087.gff
67	66	N	N	2.611	2.761	2.598	0.163	2.2	0.9	s15_t2.2_a0.9_088.gff
