# Starting date:             2015-05-16 16:32:29
# Cluster job name:          fribourg.goal
# Cluster job ID:            7369702
# Cluster node:              hnode17
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
174,1661,N,N,5.976,4.040,1.0,0.2,s15_t1.0_a0.2_074.gff
175,463,N,N,3.521,3.052,1.0,0.2,s15_t1.0_a0.2_075.gff
176,329,N,N,3.369,6.091,1.0,0.2,s15_t1.0_a0.2_076.gff
177,65,N,N,2.737,2.604,1.0,0.2,s15_t1.0_a0.2_077.gff
178,122,N,N,3.005,4.414,1.0,0.2,s15_t1.0_a0.2_078.gff
179,56,N,N,2.717,2.133,1.0,0.2,s15_t1.0_a0.2_079.gff
180,3335,N,N,9.220,7.069,1.0,0.2,s15_t1.0_a0.2_080.gff
181,1135,N,N,5.253,2.797,1.0,0.2,s15_t1.0_a0.2_081.gff
182,944,N,N,4.457,3.612,1.0,0.2,s15_t1.0_a0.2_082.gff
183,135,N,N,2.986,4.930,1.0,0.2,s15_t1.0_a0.2_083.gff
184,96,N,N,2.834,2.173,1.0,0.2,s15_t1.0_a0.2_084.gff
185,28,N,N,2.598,2.074,1.0,0.2,s15_t1.0_a0.2_085.gff
186,1182,N,N,5.190,2.922,1.0,0.2,s15_t1.0_a0.2_086.gff
187,2874,N,N,7.637,4.370,1.0,0.2,s15_t1.0_a0.2_087.gff
188,2068,N,N,7.086,3.427,1.0,0.2,s15_t1.0_a0.2_088.gff
189,234,N,N,3.241,3.309,1.0,0.2,s15_t1.0_a0.2_089.gff
190,41,N,N,2.690,2.932,1.0,0.2,s15_t1.0_a0.2_090.gff
191,129,N,N,3.004,1.892,1.0,0.2,s15_t1.0_a0.2_091.gff
192,102,N,N,2.862,3.511,1.0,0.2,s15_t1.0_a0.2_092.gff
193,426,N,N,3.492,5.518,1.0,0.2,s15_t1.0_a0.2_093.gff
194,788,N,N,3.981,2.418,1.0,0.2,s15_t1.0_a0.2_094.gff
195,160,N,N,3.062,1.708,1.0,0.2,s15_t1.0_a0.2_095.gff
196,95,N,N,2.791,1.598,1.0,0.2,s15_t1.0_a0.2_096.gff
197,671,N,N,3.972,3.924,1.0,0.2,s15_t1.0_a0.2_097.gff
198,856,N,N,3.990,4.030,1.0,0.2,s15_t1.0_a0.2_098.gff
199,69,N,N,2.742,6.117,1.0,0.2,s15_t1.0_a0.2_099.gff
200,239,N,N,3.117,2.291,1.0,0.2,s15_t1.0_a0.2_100.gff
201,98,N,N,2.791,1.485,1.0,0.3,s15_t1.0_a0.3_001.gff
202,128,N,N,2.836,1.526,1.0,0.3,s15_t1.0_a0.3_002.gff
203,461,N,N,3.571,1.874,1.0,0.3,s15_t1.0_a0.3_003.gff
204,580,N,N,3.817,6.624,1.0,0.3,s15_t1.0_a0.3_004.gff
205,3093,N,N,7.617,7.106,1.0,0.3,s15_t1.0_a0.3_005.gff
206,414,N,N,3.535,7.193,1.0,0.3,s15_t1.0_a0.3_006.gff
207,112,N,N,2.832,6.299,1.0,0.3,s15_t1.0_a0.3_007.gff
208,330,N,N,3.362,5.011,1.0,0.3,s15_t1.0_a0.3_008.gff
209,747,N,N,4.082,3.597,1.0,0.3,s15_t1.0_a0.3_009.gff
210,3261,N,N,7.897,7.713,1.0,0.3,s15_t1.0_a0.3_010.gff
211,186,N,N,3.119,3.170,1.0,0.3,s15_t1.0_a0.3_011.gff
212,37,N,N,2.636,1.986,1.0,0.3,s15_t1.0_a0.3_012.gff
213,149,N,N,3.026,7.268,1.0,0.3,s15_t1.0_a0.3_013.gff
214,124,N,N,2.969,4.269,1.0,0.3,s15_t1.0_a0.3_014.gff
215,679,N,N,4.054,4.734,1.0,0.3,s15_t1.0_a0.3_015.gff
216,115,N,N,2.878,3.809,1.0,0.3,s15_t1.0_a0.3_016.gff
217,97,N,N,2.815,6.782,1.0,0.3,s15_t1.0_a0.3_017.gff
218,704,N,N,4.065,3.950,1.0,0.3,s15_t1.0_a0.3_018.gff
219,988,N,N,5.103,3.594,1.0,0.3,s15_t1.0_a0.3_019.gff
220,6,N,N,2.545,7.095,1.0,0.3,s15_t1.0_a0.3_020.gff
