# Starting date:             2015-05-25 12:30:00
# Cluster job name:          fribourg.m1.r2c.c.goal
# Cluster job ID:            7827436
# Cluster node:              hnode42
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg -m1 -r2c -c
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
177,93,N,N,3.044,2.595,1.0,0.2,s15_t1.0_a0.2_077.gff
178,134,N,N,3.189,1.750,1.0,0.2,s15_t1.0_a0.2_078.gff
179,66,N,N,2.897,2.117,1.0,0.2,s15_t1.0_a0.2_079.gff
180,3062,N,N,9.532,4.748,1.0,0.2,s15_t1.0_a0.2_080.gff
181,1320,N,N,5.992,3.217,1.0,0.2,s15_t1.0_a0.2_081.gff
182,927,N,N,5.446,2.739,1.0,0.2,s15_t1.0_a0.2_082.gff
183,102,N,N,2.905,1.667,1.0,0.2,s15_t1.0_a0.2_083.gff
184,180,N,N,3.248,1.873,1.0,0.2,s15_t1.0_a0.2_084.gff
185,43,N,N,2.792,1.490,1.0,0.2,s15_t1.0_a0.2_085.gff
186,844,N,N,4.414,3.074,1.0,0.2,s15_t1.0_a0.2_086.gff
187,2503,N,N,7.788,4.435,1.0,0.2,s15_t1.0_a0.2_087.gff
188,1922,N,N,7.048,3.549,1.0,0.2,s15_t1.0_a0.2_088.gff
189,126,N,N,3.036,1.879,1.0,0.2,s15_t1.0_a0.2_089.gff
190,45,N,N,2.837,2.055,1.0,0.2,s15_t1.0_a0.2_090.gff
191,157,N,N,3.242,2.447,1.0,0.2,s15_t1.0_a0.2_091.gff
192,104,N,N,3.056,2.069,1.0,0.2,s15_t1.0_a0.2_092.gff
193,334,N,N,3.631,2.277,1.0,0.2,s15_t1.0_a0.2_093.gff
194,920,N,N,4.525,2.518,1.0,0.2,s15_t1.0_a0.2_094.gff
195,189,N,N,3.350,2.395,1.0,0.2,s15_t1.0_a0.2_095.gff
196,114,N,N,2.978,1.697,1.0,0.2,s15_t1.0_a0.2_096.gff
197,778,N,N,4.279,2.377,1.0,0.2,s15_t1.0_a0.2_097.gff
198,1010,N,N,4.642,2.561,1.0,0.2,s15_t1.0_a0.2_098.gff
199,77,N,N,2.930,1.682,1.0,0.2,s15_t1.0_a0.2_099.gff
200,268,N,N,3.471,1.990,1.0,0.2,s15_t1.0_a0.2_100.gff
201,130,N,N,3.139,1.747,1.0,0.3,s15_t1.0_a0.3_001.gff
