# Starting date:             2015-05-15 17:47:41
# Cluster job name:          fribourg.m1.r2c.macc.r.goal
# Cluster job ID:            7348684
# Cluster node:              hnode17
# Cluster queue:             mpi.q
# Algorithm:                 fribourg -m1 -r2c -macc -r
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
states,t_out,m_out,real_t,cpu_t,dt,da,file
12,N,N,1.456,2.687,1.4,0.4,s15_t1.4_a0.4_041.gff
157,N,N,3.241,6.093,1.4,0.4,s15_t1.4_a0.4_042.gff
1,N,N,3.382,5.697,1.4,0.4,s15_t1.4_a0.4_043.gff
458,N,N,7.617,3.650,1.4,0.4,s15_t1.4_a0.4_044.gff
142,N,N,4.978,3.165,1.4,0.4,s15_t1.4_a0.4_045.gff
407,N,N,7.354,8.257,1.4,0.4,s15_t1.4_a0.4_046.gff
8,N,N,35.276,42.178,1.4,0.4,s15_t1.4_a0.4_047.gff
8,N,N,4.770,4.663,1.4,0.4,s15_t1.4_a0.4_048.gff
63,N,N,11.958,16.085,1.4,0.4,s15_t1.4_a0.4_049.gff
240,N,N,1.887,3.436,1.4,0.4,s15_t1.4_a0.4_050.gff
1,N,N,2.286,4.671,1.4,0.4,s15_t1.4_a0.4_051.gff
245,N,N,7.025,3.238,1.4,0.4,s15_t1.4_a0.4_052.gff
9,N,N,4.178,2.735,1.4,0.4,s15_t1.4_a0.4_053.gff
9,N,N,5.965,8.376,1.4,0.4,s15_t1.4_a0.4_054.gff
6,N,N,10.740,5.253,1.4,0.4,s15_t1.4_a0.4_055.gff
14,N,N,3.399,4.587,1.4,0.4,s15_t1.4_a0.4_056.gff
1434,N,N,4.971,8.400,1.4,0.4,s15_t1.4_a0.4_057.gff
5700,N,N,193.624,193.388,1.4,0.4,s15_t1.4_a0.4_058.gff
494,N,N,4.341,5.606,1.4,0.4,s15_t1.4_a0.4_059.gff
463,N,N,2.728,4.274,1.4,0.4,s15_t1.4_a0.4_060.gff
1513,N,N,4.629,6.379,1.4,0.4,s15_t1.4_a0.4_061.gff
116,N,N,2.994,3.182,1.4,0.4,s15_t1.4_a0.4_062.gff
31,N,N,12.307,15.786,1.4,0.4,s15_t1.4_a0.4_063.gff
115,N,N,1.783,3.333,1.4,0.4,s15_t1.4_a0.4_064.gff
474,N,N,5.346,5.409,1.4,0.4,s15_t1.4_a0.4_065.gff
1405,N,N,9.914,10.479,1.4,0.4,s15_t1.4_a0.4_066.gff
1,N,N,3.382,2.784,1.4,0.4,s15_t1.4_a0.4_067.gff
454,N,N,3.609,4.307,1.4,0.4,s15_t1.4_a0.4_068.gff
30,N,N,4.954,3.713,1.4,0.4,s15_t1.4_a0.4_069.gff
258,N,N,2.345,4.517,1.4,0.4,s15_t1.4_a0.4_070.gff
193,N,N,3.465,3.719,1.4,0.4,s15_t1.4_a0.4_071.gff
11,N,N,4.738,8.287,1.4,0.4,s15_t1.4_a0.4_072.gff
1,N,N,3.636,7.530,1.4,0.4,s15_t1.4_a0.4_073.gff
2,N,N,4.064,5.162,1.4,0.4,s15_t1.4_a0.4_074.gff
1,N,N,4.735,6.386,1.4,0.4,s15_t1.4_a0.4_075.gff
1,N,N,5.066,4.963,1.4,0.4,s15_t1.4_a0.4_076.gff
1,N,N,4.674,2.856,1.4,0.4,s15_t1.4_a0.4_077.gff
4,N,N,2.609,4.083,1.4,0.4,s15_t1.4_a0.4_078.gff
600,N,N,13.154,11.923,1.4,0.4,s15_t1.4_a0.4_079.gff
758,N,N,4.968,8.850,1.4,0.4,s15_t1.4_a0.4_080.gff
1,N,N,2.217,4.525,1.4,0.4,s15_t1.4_a0.4_081.gff
31,N,N,3.497,5.048,1.4,0.4,s15_t1.4_a0.4_082.gff
1075,N,N,9.603,12.383,1.4,0.4,s15_t1.4_a0.4_083.gff
15,N,N,3.878,5.953,1.4,0.4,s15_t1.4_a0.4_084.gff
23,N,N,3.761,6.528,1.4,0.4,s15_t1.4_a0.4_085.gff
209,N,N,4.536,5.519,1.4,0.4,s15_t1.4_a0.4_086.gff
442,N,N,3.059,5.657,1.4,0.4,s15_t1.4_a0.4_087.gff
1,N,N,3.374,3.608,1.4,0.4,s15_t1.4_a0.4_088.gff
1095,N,N,4.432,6.314,1.4,0.4,s15_t1.4_a0.4_089.gff
1,N,N,1.621,2.643,1.4,0.4,s15_t1.4_a0.4_090.gff
346,N,N,1.973,3.559,1.4,0.4,s15_t1.4_a0.4_091.gff
25,N,N,4.726,5.704,1.4,0.4,s15_t1.4_a0.4_092.gff
1424,N,N,3.809,7.025,1.4,0.4,s15_t1.4_a0.4_093.gff
286,N,N,5.254,3.275,1.4,0.4,s15_t1.4_a0.4_094.gff
1066,N,N,4.400,7.615,1.4,0.4,s15_t1.4_a0.4_095.gff
1,N,N,4.647,6.547,1.4,0.4,s15_t1.4_a0.4_096.gff
301,N,N,3.446,5.117,1.4,0.4,s15_t1.4_a0.4_097.gff
4,N,N,3.847,4.085,1.4,0.4,s15_t1.4_a0.4_098.gff
5,N,N,3.007,3.839,1.4,0.4,s15_t1.4_a0.4_099.gff
13,N,N,2.428,3.252,1.4,0.4,s15_t1.4_a0.4_100.gff
25,N,N,2.168,2.722,1.4,0.5,s15_t1.4_a0.5_001.gff
606,N,N,4.262,5.301,1.4,0.5,s15_t1.4_a0.5_002.gff
17,N,N,1.680,2.639,1.4,0.5,s15_t1.4_a0.5_003.gff
94,N,N,5.102,6.702,1.4,0.5,s15_t1.4_a0.5_004.gff
7,N,N,3.311,2.800,1.4,0.5,s15_t1.4_a0.5_005.gff
3,N,N,2.028,3.641,1.4,0.5,s15_t1.4_a0.5_006.gff
16,N,N,2.143,2.365,1.4,0.5,s15_t1.4_a0.5_007.gff
6,N,N,4.902,5.437,1.4,0.5,s15_t1.4_a0.5_008.gff
431,N,N,3.163,5.833,1.4,0.5,s15_t1.4_a0.5_009.gff
183,N,N,3.428,3.099,1.4,0.5,s15_t1.4_a0.5_010.gff
8,N,N,5.145,4.332,1.4,0.5,s15_t1.4_a0.5_011.gff
5,N,N,1.501,2.370,1.4,0.5,s15_t1.4_a0.5_012.gff
215,N,N,3.033,3.161,1.4,0.5,s15_t1.4_a0.5_013.gff
11,N,N,2.670,2.527,1.4,0.5,s15_t1.4_a0.5_014.gff
1,N,N,3.785,2.501,1.4,0.5,s15_t1.4_a0.5_015.gff
3,N,N,2.319,4.112,1.4,0.5,s15_t1.4_a0.5_016.gff
1271,N,N,3.271,6.421,1.4,0.5,s15_t1.4_a0.5_017.gff
1,N,N,2.223,3.073,1.4,0.5,s15_t1.4_a0.5_018.gff
1,N,N,4.911,2.579,1.4,0.5,s15_t1.4_a0.5_019.gff
11,N,N,2.094,3.770,1.4,0.5,s15_t1.4_a0.5_020.gff
1,N,N,1.497,2.536,1.4,0.5,s15_t1.4_a0.5_021.gff
66,N,N,1.422,2.597,1.4,0.5,s15_t1.4_a0.5_022.gff
8,N,N,5.034,6.670,1.4,0.5,s15_t1.4_a0.5_023.gff
17,N,N,7.759,9.072,1.4,0.5,s15_t1.4_a0.5_024.gff
35,N,N,2.186,3.788,1.4,0.5,s15_t1.4_a0.5_025.gff
14,N,N,3.803,6.802,1.4,0.5,s15_t1.4_a0.5_026.gff
4,N,N,2.109,3.367,1.4,0.5,s15_t1.4_a0.5_027.gff
1,N,N,3.027,5.202,1.4,0.5,s15_t1.4_a0.5_028.gff
17,N,N,2.319,3.152,1.4,0.5,s15_t1.4_a0.5_029.gff
518,N,N,2.392,4.764,1.4,0.5,s15_t1.4_a0.5_030.gff
3,N,N,2.207,4.301,1.4,0.5,s15_t1.4_a0.5_031.gff
1,N,N,3.395,3.023,1.4,0.5,s15_t1.4_a0.5_032.gff
60,N,N,2.370,2.534,1.4,0.5,s15_t1.4_a0.5_033.gff
12,N,N,5.059,6.083,1.4,0.5,s15_t1.4_a0.5_034.gff
3,N,N,2.663,3.487,1.4,0.5,s15_t1.4_a0.5_035.gff
713,N,N,2.420,5.001,1.4,0.5,s15_t1.4_a0.5_036.gff
1099,N,N,4.432,7.060,1.4,0.5,s15_t1.4_a0.5_037.gff
213,N,N,1.960,3.403,1.4,0.5,s15_t1.4_a0.5_038.gff
130,N,N,3.783,3.060,1.4,0.5,s15_t1.4_a0.5_039.gff
5,N,N,107.946,115.676,1.4,0.5,s15_t1.4_a0.5_040.gff
221,N,N,4.153,3.363,1.4,0.5,s15_t1.4_a0.5_041.gff
1,N,N,1.777,2.867,1.4,0.5,s15_t1.4_a0.5_042.gff
20,N,N,5.329,4.637,1.4,0.5,s15_t1.4_a0.5_043.gff
146,N,N,1.738,3.262,1.4,0.5,s15_t1.4_a0.5_044.gff
78,N,N,2.743,4.591,1.4,0.5,s15_t1.4_a0.5_045.gff
1,N,N,1.735,2.819,1.4,0.5,s15_t1.4_a0.5_046.gff
209,N,N,5.035,3.760,1.4,0.5,s15_t1.4_a0.5_047.gff
146,N,N,4.713,3.163,1.4,0.5,s15_t1.4_a0.5_048.gff
278,N,N,3.425,4.551,1.4,0.5,s15_t1.4_a0.5_049.gff
346,N,N,2.211,4.017,1.4,0.5,s15_t1.4_a0.5_050.gff
301,N,N,3.355,4.976,1.4,0.5,s15_t1.4_a0.5_051.gff
47,N,N,3.466,6.749,1.4,0.5,s15_t1.4_a0.5_052.gff
164,N,N,3.502,2.833,1.4,0.5,s15_t1.4_a0.5_053.gff
1,N,N,3.919,5.520,1.4,0.5,s15_t1.4_a0.5_054.gff
393,N,N,3.834,4.419,1.4,0.5,s15_t1.4_a0.5_055.gff
1,N,N,1.656,2.617,1.4,0.5,s15_t1.4_a0.5_056.gff
321,N,N,3.800,4.310,1.4,0.5,s15_t1.4_a0.5_057.gff
105,N,N,2.706,2.867,1.4,0.5,s15_t1.4_a0.5_058.gff
1,N,N,2.176,3.905,1.4,0.5,s15_t1.4_a0.5_059.gff
66,N,N,1.826,3.234,1.4,0.5,s15_t1.4_a0.5_060.gff
836,N,N,5.756,6.386,1.4,0.5,s15_t1.4_a0.5_061.gff
66,N,N,2.863,4.856,1.4,0.5,s15_t1.4_a0.5_062.gff
1,N,N,9.804,10.724,1.4,0.5,s15_t1.4_a0.5_063.gff
174,N,N,4.584,3.223,1.4,0.5,s15_t1.4_a0.5_064.gff
10,N,N,2.231,2.995,1.4,0.5,s15_t1.4_a0.5_065.gff
1,N,N,3.966,3.520,1.4,0.5,s15_t1.4_a0.5_066.gff
1,N,N,3.389,3.342,1.4,0.5,s15_t1.4_a0.5_067.gff
48,N,N,1.425,2.632,1.4,0.5,s15_t1.4_a0.5_068.gff
754,N,N,2.975,5.040,1.4,0.5,s15_t1.4_a0.5_069.gff
1,N,N,4.811,8.627,1.4,0.5,s15_t1.4_a0.5_070.gff
52,N,N,4.070,2.550,1.4,0.5,s15_t1.4_a0.5_071.gff
1079,N,N,5.267,5.821,1.4,0.5,s15_t1.4_a0.5_072.gff
42,N,N,2.749,4.547,1.4,0.5,s15_t1.4_a0.5_073.gff
148,N,N,1.862,3.183,1.4,0.5,s15_t1.4_a0.5_074.gff
37,N,N,1.692,3.191,1.4,0.5,s15_t1.4_a0.5_075.gff
200,N,N,2.439,3.136,1.4,0.5,s15_t1.4_a0.5_076.gff
301,N,N,7.166,9.015,1.4,0.5,s15_t1.4_a0.5_077.gff
15,N,N,19.087,18.859,1.4,0.5,s15_t1.4_a0.5_078.gff
85,N,N,4.077,5.902,1.4,0.5,s15_t1.4_a0.5_079.gff
652,N,N,3.213,5.461,1.4,0.5,s15_t1.4_a0.5_080.gff
50,N,N,2.796,5.391,1.4,0.5,s15_t1.4_a0.5_081.gff
29,N,N,5.774,6.978,1.4,0.5,s15_t1.4_a0.5_082.gff
7,N,N,13.803,13.209,1.4,0.5,s15_t1.4_a0.5_083.gff
7,N,N,4.506,4.224,1.4,0.5,s15_t1.4_a0.5_084.gff
17,N,N,8.477,3.241,1.4,0.5,s15_t1.4_a0.5_085.gff
8,N,N,10.848,13.740,1.4,0.5,s15_t1.4_a0.5_086.gff
139,N,N,7.574,3.317,1.4,0.5,s15_t1.4_a0.5_087.gff
3,N,N,2.425,2.660,1.4,0.5,s15_t1.4_a0.5_088.gff
252,N,N,3.250,3.528,1.4,0.5,s15_t1.4_a0.5_089.gff
1435,N,N,8.702,7.323,1.4,0.5,s15_t1.4_a0.5_090.gff
1,N,N,3.959,2.967,1.4,0.5,s15_t1.4_a0.5_091.gff
208,N,N,8.280,3.447,1.4,0.5,s15_t1.4_a0.5_092.gff
75,N,N,6.577,6.187,1.4,0.5,s15_t1.4_a0.5_093.gff
1048,N,N,4.421,7.702,1.4,0.5,s15_t1.4_a0.5_094.gff
35,N,N,7.072,3.554,1.4,0.5,s15_t1.4_a0.5_095.gff
637,N,N,5.070,5.791,1.4,0.5,s15_t1.4_a0.5_096.gff
1,N,N,4.784,5.601,1.4,0.5,s15_t1.4_a0.5_097.gff
1882,N,N,7.223,7.352,1.4,0.5,s15_t1.4_a0.5_098.gff
712,N,N,8.546,7.059,1.4,0.5,s15_t1.4_a0.5_099.gff
1,N,N,2.828,2.633,1.4,0.5,s15_t1.4_a0.5_100.gff
221,N,N,5.483,3.106,1.4,0.6,s15_t1.4_a0.6_001.gff
13,N,N,11.851,12.122,1.4,0.6,s15_t1.4_a0.6_002.gff
6,N,N,15.650,18.645,1.4,0.6,s15_t1.4_a0.6_003.gff
175,N,N,4.231,7.054,1.4,0.6,s15_t1.4_a0.6_004.gff
454,N,N,4.782,4.428,1.4,0.6,s15_t1.4_a0.6_005.gff
39,N,N,4.330,4.956,1.4,0.6,s15_t1.4_a0.6_006.gff
117,N,N,7.051,6.533,1.4,0.6,s15_t1.4_a0.6_007.gff
145,N,N,1.907,2.966,1.4,0.6,s15_t1.4_a0.6_008.gff
1,N,N,4.359,5.911,1.4,0.6,s15_t1.4_a0.6_009.gff
5,N,N,4.805,3.096,1.4,0.6,s15_t1.4_a0.6_010.gff
22,N,N,2.868,2.742,1.4,0.6,s15_t1.4_a0.6_011.gff
125,N,N,8.199,2.801,1.4,0.6,s15_t1.4_a0.6_012.gff
1,N,N,1.613,2.607,1.4,0.6,s15_t1.4_a0.6_013.gff
1,N,N,1.899,3.085,1.4,0.6,s15_t1.4_a0.6_014.gff
5,N,N,21.652,26.630,1.4,0.6,s15_t1.4_a0.6_015.gff
21,N,N,1.607,2.556,1.4,0.6,s15_t1.4_a0.6_016.gff
10,N,N,7.214,11.602,1.4,0.6,s15_t1.4_a0.6_017.gff
59,N,N,8.201,8.891,1.4,0.6,s15_t1.4_a0.6_018.gff
1,N,N,5.196,3.207,1.4,0.6,s15_t1.4_a0.6_019.gff
4,N,N,3.092,3.022,1.4,0.6,s15_t1.4_a0.6_020.gff
3,N,N,3.585,3.172,1.4,0.6,s15_t1.4_a0.6_021.gff
338,N,N,3.151,4.309,1.4,0.6,s15_t1.4_a0.6_022.gff
163,N,N,12.013,14.361,1.4,0.6,s15_t1.4_a0.6_023.gff
1,N,N,2.313,2.734,1.4,0.6,s15_t1.4_a0.6_024.gff
859,N,N,5.101,6.300,1.4,0.6,s15_t1.4_a0.6_025.gff
486,N,N,2.452,3.596,1.4,0.6,s15_t1.4_a0.6_026.gff
20,N,N,5.595,4.940,1.4,0.6,s15_t1.4_a0.6_027.gff
5,N,N,4.675,7.621,1.4,0.6,s15_t1.4_a0.6_028.gff
6,N,N,1.775,3.143,1.4,0.6,s15_t1.4_a0.6_029.gff
1,N,N,4.914,7.885,1.4,0.6,s15_t1.4_a0.6_030.gff
138,N,N,8.851,12.015,1.4,0.6,s15_t1.4_a0.6_031.gff
1,N,N,15.224,19.583,1.4,0.6,s15_t1.4_a0.6_032.gff
54,N,N,4.487,2.551,1.4,0.6,s15_t1.4_a0.6_033.gff
8,N,N,5.251,5.110,1.4,0.6,s15_t1.4_a0.6_034.gff
1,N,N,3.876,6.594,1.4,0.6,s15_t1.4_a0.6_035.gff
3219,N,N,11.242,15.901,1.4,0.6,s15_t1.4_a0.6_036.gff
5,N,N,2.629,2.781,1.4,0.6,s15_t1.4_a0.6_037.gff
1,N,N,1.939,2.449,1.4,0.6,s15_t1.4_a0.6_038.gff
144,N,N,1.645,2.990,1.4,0.6,s15_t1.4_a0.6_039.gff
1,N,N,4.636,3.645,1.4,0.6,s15_t1.4_a0.6_040.gff
18,N,N,9.778,9.855,1.4,0.6,s15_t1.4_a0.6_041.gff
1,N,N,3.103,3.074,1.4,0.6,s15_t1.4_a0.6_042.gff
1,N,N,2.822,5.186,1.4,0.6,s15_t1.4_a0.6_043.gff
1,N,N,2.341,2.797,1.4,0.6,s15_t1.4_a0.6_044.gff
1194,N,N,4.043,7.243,1.4,0.6,s15_t1.4_a0.6_045.gff
4,N,N,1.846,2.358,1.4,0.6,s15_t1.4_a0.6_046.gff
116,N,N,4.628,2.801,1.4,0.6,s15_t1.4_a0.6_047.gff
6,N,N,2.292,2.833,1.4,0.6,s15_t1.4_a0.6_048.gff
45,N,N,1.372,2.544,1.4,0.6,s15_t1.4_a0.6_049.gff
35,N,N,4.479,5.626,1.4,0.6,s15_t1.4_a0.6_050.gff
15,N,N,1.880,2.378,1.4,0.6,s15_t1.4_a0.6_051.gff
1,N,N,2.681,3.571,1.4,0.6,s15_t1.4_a0.6_052.gff
45,N,N,2.768,2.924,1.4,0.6,s15_t1.4_a0.6_053.gff
33,N,N,2.618,4.920,1.4,0.6,s15_t1.4_a0.6_054.gff
318,N,N,2.000,3.929,1.4,0.6,s15_t1.4_a0.6_055.gff
197,N,N,2.174,3.256,1.4,0.6,s15_t1.4_a0.6_056.gff
7,N,N,2.217,2.648,1.4,0.6,s15_t1.4_a0.6_057.gff
55,N,N,2.247,2.547,1.4,0.6,s15_t1.4_a0.6_058.gff
1661,N,N,5.214,8.586,1.4,0.6,s15_t1.4_a0.6_059.gff
120,N,N,2.995,2.977,1.4,0.6,s15_t1.4_a0.6_060.gff
1,N,N,1.664,2.586,1.4,0.6,s15_t1.4_a0.6_061.gff
54,N,N,2.036,3.547,1.4,0.6,s15_t1.4_a0.6_062.gff
1,N,N,1.443,2.429,1.4,0.6,s15_t1.4_a0.6_063.gff
1,N,N,2.918,2.505,1.4,0.6,s15_t1.4_a0.6_064.gff
41,N,N,1.954,2.923,1.4,0.6,s15_t1.4_a0.6_065.gff
16,N,N,1.800,3.158,1.4,0.6,s15_t1.4_a0.6_066.gff
161,N,N,3.442,3.119,1.4,0.6,s15_t1.4_a0.6_067.gff
397,N,N,2.314,4.659,1.4,0.6,s15_t1.4_a0.6_068.gff
1,N,N,1.608,3.072,1.4,0.6,s15_t1.4_a0.6_069.gff
1,N,N,2.049,3.639,1.4,0.6,s15_t1.4_a0.6_070.gff
17,N,N,1.666,2.714,1.4,0.6,s15_t1.4_a0.6_071.gff
10,N,N,3.336,4.095,1.4,0.6,s15_t1.4_a0.6_072.gff
65,N,N,1.846,2.596,1.4,0.6,s15_t1.4_a0.6_073.gff
119,N,N,1.499,2.763,1.4,0.6,s15_t1.4_a0.6_074.gff
15,N,N,2.536,5.151,1.4,0.6,s15_t1.4_a0.6_075.gff
1,N,N,1.543,2.516,1.4,0.6,s15_t1.4_a0.6_076.gff
66,N,N,4.807,5.911,1.4,0.6,s15_t1.4_a0.6_077.gff
68,N,N,2.582,5.319,1.4,0.6,s15_t1.4_a0.6_078.gff
3,N,N,1.573,2.662,1.4,0.6,s15_t1.4_a0.6_079.gff
90,N,N,1.725,2.636,1.4,0.6,s15_t1.4_a0.6_080.gff
1,N,N,3.795,6.312,1.4,0.6,s15_t1.4_a0.6_081.gff
1,N,N,2.688,4.606,1.4,0.6,s15_t1.4_a0.6_082.gff
33,N,N,3.836,4.235,1.4,0.6,s15_t1.4_a0.6_083.gff
201,N,N,3.461,2.998,1.4,0.6,s15_t1.4_a0.6_084.gff
15,N,N,2.433,2.972,1.4,0.6,s15_t1.4_a0.6_085.gff
1759,N,N,8.363,12.912,1.4,0.6,s15_t1.4_a0.6_086.gff
329,N,N,4.212,3.870,1.4,0.6,s15_t1.4_a0.6_087.gff
342,N,N,25.442,23.177,1.4,0.6,s15_t1.4_a0.6_088.gff
48,N,N,1.638,2.645,1.4,0.6,s15_t1.4_a0.6_089.gff
427,N,N,5.968,5.387,1.4,0.6,s15_t1.4_a0.6_090.gff
83,N,N,2.010,2.631,1.4,0.6,s15_t1.4_a0.6_091.gff
3,N,N,3.308,6.138,1.4,0.6,s15_t1.4_a0.6_092.gff
97,N,N,5.096,4.590,1.4,0.6,s15_t1.4_a0.6_093.gff
13,N,N,2.807,2.741,1.4,0.6,s15_t1.4_a0.6_094.gff
1,N,N,2.521,2.793,1.4,0.6,s15_t1.4_a0.6_095.gff
284,N,N,1.937,3.462,1.4,0.6,s15_t1.4_a0.6_096.gff
90,N,N,1.662,2.831,1.4,0.6,s15_t1.4_a0.6_097.gff
37,N,N,3.497,4.302,1.4,0.6,s15_t1.4_a0.6_098.gff
2701,N,N,6.100,11.326,1.4,0.6,s15_t1.4_a0.6_099.gff
34,N,N,8.482,11.819,1.4,0.6,s15_t1.4_a0.6_100.gff
5,N,N,3.211,2.672,1.4,0.7,s15_t1.4_a0.7_001.gff
19,N,N,2.618,2.446,1.4,0.7,s15_t1.4_a0.7_002.gff
9,N,N,2.774,3.439,1.4,0.7,s15_t1.4_a0.7_003.gff
211,N,N,1.790,3.302,1.4,0.7,s15_t1.4_a0.7_004.gff
9,N,N,4.346,3.061,1.4,0.7,s15_t1.4_a0.7_005.gff
5,N,N,2.678,2.798,1.4,0.7,s15_t1.4_a0.7_006.gff
1,N,N,1.690,3.237,1.4,0.7,s15_t1.4_a0.7_007.gff
1,N,N,12.176,10.124,1.4,0.7,s15_t1.4_a0.7_008.gff
299,N,N,2.033,3.568,1.4,0.7,s15_t1.4_a0.7_009.gff
1,N,N,3.646,7.406,1.4,0.7,s15_t1.4_a0.7_010.gff
82,N,N,1.917,2.927,1.4,0.7,s15_t1.4_a0.7_011.gff
4,N,N,1.347,2.533,1.4,0.7,s15_t1.4_a0.7_012.gff
1,N,N,2.289,2.523,1.4,0.7,s15_t1.4_a0.7_013.gff
33,N,N,5.453,7.646,1.4,0.7,s15_t1.4_a0.7_014.gff
1,N,N,2.355,4.048,1.4,0.7,s15_t1.4_a0.7_015.gff
1,N,N,1.303,2.441,1.4,0.7,s15_t1.4_a0.7_016.gff
21,N,N,1.912,3.599,1.4,0.7,s15_t1.4_a0.7_017.gff
327,N,N,2.273,4.127,1.4,0.7,s15_t1.4_a0.7_018.gff
17,N,N,1.775,2.645,1.4,0.7,s15_t1.4_a0.7_019.gff
8,N,N,2.778,3.021,1.4,0.7,s15_t1.4_a0.7_020.gff
35,N,N,2.244,2.992,1.4,0.7,s15_t1.4_a0.7_021.gff
98,N,N,4.653,2.809,1.4,0.7,s15_t1.4_a0.7_022.gff
1,N,N,1.695,2.679,1.4,0.7,s15_t1.4_a0.7_023.gff
241,N,N,1.864,3.455,1.4,0.7,s15_t1.4_a0.7_024.gff
154,N,N,2.053,3.199,1.4,0.7,s15_t1.4_a0.7_025.gff
53,N,N,10.605,14.586,1.4,0.7,s15_t1.4_a0.7_026.gff
14,N,N,2.040,2.543,1.4,0.7,s15_t1.4_a0.7_027.gff
10,N,N,2.887,2.316,1.4,0.7,s15_t1.4_a0.7_028.gff
1,N,N,2.478,2.742,1.4,0.7,s15_t1.4_a0.7_029.gff
82,N,N,1.579,2.704,1.4,0.7,s15_t1.4_a0.7_030.gff
419,N,N,3.739,5.063,1.4,0.7,s15_t1.4_a0.7_031.gff
839,N,N,3.723,6.606,1.4,0.7,s15_t1.4_a0.7_032.gff
1,N,N,7.577,7.939,1.4,0.7,s15_t1.4_a0.7_033.gff
3,N,N,3.917,6.628,1.4,0.7,s15_t1.4_a0.7_034.gff
566,N,N,3.456,4.849,1.4,0.7,s15_t1.4_a0.7_035.gff
23,N,N,3.850,3.156,1.4,0.7,s15_t1.4_a0.7_036.gff
104,N,N,2.984,2.778,1.4,0.7,s15_t1.4_a0.7_037.gff
6,N,N,4.544,5.917,1.4,0.7,s15_t1.4_a0.7_038.gff
8,N,N,4.079,2.990,1.4,0.7,s15_t1.4_a0.7_039.gff
64,N,N,3.076,3.189,1.4,0.7,s15_t1.4_a0.7_040.gff
265,N,N,2.335,3.545,1.4,0.7,s15_t1.4_a0.7_041.gff
21,N,N,1.749,2.846,1.4,0.7,s15_t1.4_a0.7_042.gff
1,N,N,4.078,3.774,1.4,0.7,s15_t1.4_a0.7_043.gff
48,N,N,1.754,2.638,1.4,0.7,s15_t1.4_a0.7_044.gff
16,N,N,3.359,5.239,1.4,0.7,s15_t1.4_a0.7_045.gff
538,N,N,3.149,4.574,1.4,0.7,s15_t1.4_a0.7_046.gff
11,N,N,1.834,2.627,1.4,0.7,s15_t1.4_a0.7_047.gff
18,N,N,3.437,5.182,1.4,0.7,s15_t1.4_a0.7_048.gff
1,N,N,2.067,3.678,1.4,0.7,s15_t1.4_a0.7_049.gff
1,N,N,2.798,2.556,1.4,0.7,s15_t1.4_a0.7_050.gff
5,N,N,4.762,4.214,1.4,0.7,s15_t1.4_a0.7_051.gff
1,N,N,2.040,2.654,1.4,0.7,s15_t1.4_a0.7_052.gff
13,N,N,1.981,3.323,1.4,0.7,s15_t1.4_a0.7_053.gff
1,N,N,3.572,4.653,1.4,0.7,s15_t1.4_a0.7_054.gff
1,N,N,3.178,5.768,1.4,0.7,s15_t1.4_a0.7_055.gff
4,N,N,1.427,2.522,1.4,0.7,s15_t1.4_a0.7_056.gff
511,N,N,2.653,4.623,1.4,0.7,s15_t1.4_a0.7_057.gff
59,N,N,3.826,4.201,1.4,0.7,s15_t1.4_a0.7_058.gff
62,N,N,3.188,3.189,1.4,0.7,s15_t1.4_a0.7_059.gff
1558,N,N,5.678,9.657,1.4,0.7,s15_t1.4_a0.7_060.gff
1,N,N,2.031,3.192,1.4,0.7,s15_t1.4_a0.7_061.gff
1,N,N,4.357,2.638,1.4,0.7,s15_t1.4_a0.7_062.gff
170,N,N,1.872,3.231,1.4,0.7,s15_t1.4_a0.7_063.gff
15,N,N,2.622,2.547,1.4,0.7,s15_t1.4_a0.7_064.gff
61,N,N,3.117,5.518,1.4,0.7,s15_t1.4_a0.7_065.gff
61,N,N,2.105,2.648,1.4,0.7,s15_t1.4_a0.7_066.gff
19,N,N,4.818,5.626,1.4,0.7,s15_t1.4_a0.7_067.gff
661,N,N,3.032,5.669,1.4,0.7,s15_t1.4_a0.7_068.gff
79,N,N,2.374,2.666,1.4,0.7,s15_t1.4_a0.7_069.gff
62,N,N,2.163,2.651,1.4,0.7,s15_t1.4_a0.7_070.gff
85,N,N,1.597,2.689,1.4,0.7,s15_t1.4_a0.7_071.gff
21,N,N,2.729,5.286,1.4,0.7,s15_t1.4_a0.7_072.gff
1,N,N,1.426,2.508,1.4,0.7,s15_t1.4_a0.7_073.gff
364,N,N,3.209,4.858,1.4,0.7,s15_t1.4_a0.7_074.gff
25,N,N,1.913,2.584,1.4,0.7,s15_t1.4_a0.7_075.gff
2096,N,N,9.711,12.266,1.4,0.7,s15_t1.4_a0.7_076.gff
16,N,N,2.173,3.731,1.4,0.7,s15_t1.4_a0.7_077.gff
8,N,N,3.045,4.487,1.4,0.7,s15_t1.4_a0.7_078.gff
20,N,N,1.495,2.508,1.4,0.7,s15_t1.4_a0.7_079.gff
1,N,N,1.506,2.560,1.4,0.7,s15_t1.4_a0.7_080.gff
4,N,N,1.724,2.944,1.4,0.7,s15_t1.4_a0.7_081.gff
17,N,N,2.044,3.260,1.4,0.7,s15_t1.4_a0.7_082.gff
32,N,N,2.430,2.978,1.4,0.7,s15_t1.4_a0.7_083.gff
20,N,N,2.563,2.594,1.4,0.7,s15_t1.4_a0.7_084.gff
