# Starting date:             2015-05-15 17:47:41
# Cluster job name:          fribourg.m1.r2c.goal
# Cluster job ID:            7348683
# Cluster node:              hnode17
# Cluster queue:             mpi.q
# Algorithm:                 fribourg -m1 -r2c
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
states,t_out,m_out,real_t,cpu_t,dt,da,file
1360,N,N,5.194,5.606,1.4,0.7,s15_t1.4_a0.7_043.gff
831,N,N,2.562,4.343,1.4,0.7,s15_t1.4_a0.7_044.gff
1633,N,N,3.320,6.041,1.4,0.7,s15_t1.4_a0.7_045.gff
1323,N,N,9.385,5.860,1.4,0.7,s15_t1.4_a0.7_046.gff
983,N,N,4.973,4.983,1.4,0.7,s15_t1.4_a0.7_047.gff
2116,N,N,11.009,6.758,1.4,0.7,s15_t1.4_a0.7_048.gff
4219,N,N,6.488,9.901,1.4,0.7,s15_t1.4_a0.7_049.gff
87,N,N,2.558,2.560,1.4,0.7,s15_t1.4_a0.7_050.gff
1098,N,N,7.163,5.178,1.4,0.7,s15_t1.4_a0.7_051.gff
1688,N,N,4.485,6.464,1.4,0.7,s15_t1.4_a0.7_052.gff
937,N,N,9.426,4.842,1.4,0.7,s15_t1.4_a0.7_053.gff
1723,N,N,3.066,6.337,1.4,0.7,s15_t1.4_a0.7_054.gff
2286,N,N,4.112,7.506,1.4,0.7,s15_t1.4_a0.7_055.gff
694,N,N,7.904,4.032,1.4,0.7,s15_t1.4_a0.7_056.gff
1637,N,N,3.906,5.589,1.4,0.7,s15_t1.4_a0.7_057.gff
1038,N,N,3.834,5.133,1.4,0.7,s15_t1.4_a0.7_058.gff
547,N,N,2.514,3.640,1.4,0.7,s15_t1.4_a0.7_059.gff
4546,N,N,6.781,10.766,1.4,0.7,s15_t1.4_a0.7_060.gff
609,N,N,2.931,3.687,1.4,0.7,s15_t1.4_a0.7_061.gff
187,N,N,2.388,2.884,1.4,0.7,s15_t1.4_a0.7_062.gff
560,N,N,2.537,3.611,1.4,0.7,s15_t1.4_a0.7_063.gff
585,N,N,4.198,3.721,1.4,0.7,s15_t1.4_a0.7_064.gff
1724,N,N,5.680,6.282,1.4,0.7,s15_t1.4_a0.7_065.gff
515,N,N,2.181,3.518,1.4,0.7,s15_t1.4_a0.7_066.gff
1895,N,N,5.415,6.346,1.4,0.7,s15_t1.4_a0.7_067.gff
1498,N,N,2.789,6.031,1.4,0.7,s15_t1.4_a0.7_068.gff
899,N,N,2.916,4.412,1.4,0.7,s15_t1.4_a0.7_069.gff
539,N,N,2.250,3.510,1.4,0.7,s15_t1.4_a0.7_070.gff
1290,N,N,2.869,5.823,1.4,0.7,s15_t1.4_a0.7_071.gff
2264,N,N,4.020,7.159,1.4,0.7,s15_t1.4_a0.7_072.gff
400,N,N,1.960,3.338,1.4,0.7,s15_t1.4_a0.7_073.gff
1331,N,N,2.532,5.316,1.4,0.7,s15_t1.4_a0.7_074.gff
744,N,N,2.277,4.249,1.4,0.7,s15_t1.4_a0.7_075.gff
5520,N,N,8.575,12.560,1.4,0.7,s15_t1.4_a0.7_076.gff
1156,N,N,2.692,5.327,1.4,0.7,s15_t1.4_a0.7_077.gff
1456,N,N,3.661,5.989,1.4,0.7,s15_t1.4_a0.7_078.gff
144,N,N,2.847,2.698,1.4,0.7,s15_t1.4_a0.7_079.gff
368,N,N,2.467,3.284,1.4,0.7,s15_t1.4_a0.7_080.gff
482,N,N,1.848,3.484,1.4,0.7,s15_t1.4_a0.7_081.gff
709,N,N,2.320,4.120,1.4,0.7,s15_t1.4_a0.7_082.gff
6826,N,N,12.317,16.987,1.4,0.7,s15_t1.4_a0.7_083.gff
771,N,N,2.087,4.221,1.4,0.7,s15_t1.4_a0.7_084.gff
670,N,N,2.615,3.716,1.4,0.7,s15_t1.4_a0.7_085.gff
904,N,N,2.193,4.409,1.4,0.7,s15_t1.4_a0.7_086.gff
983,N,N,3.787,4.600,1.4,0.7,s15_t1.4_a0.7_087.gff
3717,N,N,5.985,10.743,1.4,0.7,s15_t1.4_a0.7_088.gff
182,N,N,2.251,2.819,1.4,0.7,s15_t1.4_a0.7_089.gff
950,N,N,3.443,4.668,1.4,0.7,s15_t1.4_a0.7_090.gff
324,N,N,3.062,3.101,1.4,0.7,s15_t1.4_a0.7_091.gff
1319,N,N,4.587,5.429,1.4,0.7,s15_t1.4_a0.7_092.gff
941,N,N,5.253,4.990,1.4,0.7,s15_t1.4_a0.7_093.gff
1521,N,N,2.884,6.223,1.4,0.7,s15_t1.4_a0.7_094.gff
586,N,N,5.599,4.130,1.4,0.7,s15_t1.4_a0.7_095.gff
777,N,N,2.289,4.182,1.4,0.7,s15_t1.4_a0.7_096.gff
2852,N,N,4.814,8.294,1.4,0.7,s15_t1.4_a0.7_097.gff
1165,N,N,5.256,5.562,1.4,0.7,s15_t1.4_a0.7_098.gff
425,N,N,1.914,3.258,1.4,0.7,s15_t1.4_a0.7_099.gff
647,N,N,3.139,3.698,1.4,0.7,s15_t1.4_a0.7_100.gff
2358,N,N,4.373,7.238,1.4,0.8,s15_t1.4_a0.8_001.gff
1586,N,N,4.349,6.216,1.4,0.8,s15_t1.4_a0.8_002.gff
113,N,N,4.721,2.640,1.4,0.8,s15_t1.4_a0.8_003.gff
306,N,N,2.283,3.166,1.4,0.8,s15_t1.4_a0.8_004.gff
451,N,N,1.810,3.547,1.4,0.8,s15_t1.4_a0.8_005.gff
4919,N,N,7.740,11.781,1.4,0.8,s15_t1.4_a0.8_006.gff
1115,N,N,2.462,5.279,1.4,0.8,s15_t1.4_a0.8_007.gff
943,N,N,5.400,5.219,1.4,0.8,s15_t1.4_a0.8_008.gff
1447,N,N,2.738,5.898,1.4,0.8,s15_t1.4_a0.8_009.gff
451,N,N,2.705,3.517,1.4,0.8,s15_t1.4_a0.8_010.gff
1476,N,N,4.609,6.070,1.4,0.8,s15_t1.4_a0.8_011.gff
430,N,N,1.796,3.465,1.4,0.8,s15_t1.4_a0.8_012.gff
1927,N,N,3.255,6.477,1.4,0.8,s15_t1.4_a0.8_013.gff
1987,N,N,3.868,6.829,1.4,0.8,s15_t1.4_a0.8_014.gff
258,N,N,2.338,2.971,1.4,0.8,s15_t1.4_a0.8_015.gff
5,N,N,2.420,2.294,1.4,0.8,s15_t1.4_a0.8_016.gff
408,N,N,2.132,3.224,1.4,0.8,s15_t1.4_a0.8_017.gff
1311,N,N,3.478,5.816,1.4,0.8,s15_t1.4_a0.8_018.gff
2698,N,N,5.831,7.632,1.4,0.8,s15_t1.4_a0.8_019.gff
1317,N,N,3.259,5.678,1.4,0.8,s15_t1.4_a0.8_020.gff
7772,N,N,15.186,19.724,1.4,0.8,s15_t1.4_a0.8_021.gff
569,N,N,2.198,3.611,1.4,0.8,s15_t1.4_a0.8_022.gff
1581,N,N,3.040,6.254,1.4,0.8,s15_t1.4_a0.8_023.gff
885,N,N,4.253,4.318,1.4,0.8,s15_t1.4_a0.8_024.gff
314,N,N,2.258,3.002,1.4,0.8,s15_t1.4_a0.8_025.gff
1294,N,N,6.840,5.923,1.4,0.8,s15_t1.4_a0.8_026.gff
3700,N,N,5.557,9.175,1.4,0.8,s15_t1.4_a0.8_027.gff
1078,N,N,2.855,5.751,1.4,0.8,s15_t1.4_a0.8_028.gff
1721,N,N,3.300,6.314,1.4,0.8,s15_t1.4_a0.8_029.gff
1001,N,N,4.791,5.063,1.4,0.8,s15_t1.4_a0.8_030.gff
2352,N,N,3.969,7.217,1.4,0.8,s15_t1.4_a0.8_031.gff
1052,N,N,2.846,5.280,1.4,0.8,s15_t1.4_a0.8_032.gff
277,N,N,1.615,2.947,1.4,0.8,s15_t1.4_a0.8_033.gff
914,N,N,4.993,4.501,1.4,0.8,s15_t1.4_a0.8_034.gff
422,N,N,2.031,3.424,1.4,0.8,s15_t1.4_a0.8_035.gff
588,N,N,2.313,3.699,1.4,0.8,s15_t1.4_a0.8_036.gff
5861,N,N,11.538,13.994,1.4,0.8,s15_t1.4_a0.8_037.gff
557,N,N,20.590,3.626,1.4,0.8,s15_t1.4_a0.8_038.gff
2442,N,N,6.561,7.276,1.4,0.8,s15_t1.4_a0.8_039.gff
153,N,N,1.986,2.697,1.4,0.8,s15_t1.4_a0.8_040.gff
1196,N,N,2.563,5.695,1.4,0.8,s15_t1.4_a0.8_041.gff
446,N,N,8.889,3.456,1.4,0.8,s15_t1.4_a0.8_042.gff
1189,N,N,19.035,5.743,1.4,0.8,s15_t1.4_a0.8_043.gff
69,N,N,1.447,2.585,1.4,0.8,s15_t1.4_a0.8_044.gff
405,N,N,1.953,3.382,1.4,0.8,s15_t1.4_a0.8_045.gff
1126,N,N,2.905,5.575,1.4,0.8,s15_t1.4_a0.8_046.gff
1330,N,N,2.761,6.014,1.4,0.8,s15_t1.4_a0.8_047.gff
2409,N,N,4.450,7.186,1.4,0.8,s15_t1.4_a0.8_048.gff
438,N,N,3.184,3.449,1.4,0.8,s15_t1.4_a0.8_049.gff
360,N,N,2.146,3.322,1.4,0.8,s15_t1.4_a0.8_050.gff
2025,N,N,4.236,6.659,1.4,0.8,s15_t1.4_a0.8_051.gff
103,N,N,2.927,2.702,1.4,0.8,s15_t1.4_a0.8_052.gff
1271,N,N,2.662,5.693,1.4,0.8,s15_t1.4_a0.8_053.gff
633,N,N,2.150,4.166,1.4,0.8,s15_t1.4_a0.8_054.gff
1918,N,N,9.704,7.339,1.4,0.8,s15_t1.4_a0.8_055.gff
1116,N,N,3.074,5.337,1.4,0.8,s15_t1.4_a0.8_056.gff
387,N,N,2.140,3.247,1.4,0.8,s15_t1.4_a0.8_057.gff
282,N,N,2.327,3.028,1.4,0.8,s15_t1.4_a0.8_058.gff
1978,N,N,14.727,6.757,1.4,0.8,s15_t1.4_a0.8_059.gff
514,N,N,2.633,3.632,1.4,0.8,s15_t1.4_a0.8_060.gff
2028,N,N,3.827,7.078,1.4,0.8,s15_t1.4_a0.8_061.gff
3525,N,N,9.465,9.032,1.4,0.8,s15_t1.4_a0.8_062.gff
69,N,N,1.546,2.528,1.4,0.8,s15_t1.4_a0.8_063.gff
2800,N,N,4.531,8.791,1.4,0.8,s15_t1.4_a0.8_064.gff
762,N,N,2.310,4.232,1.4,0.8,s15_t1.4_a0.8_065.gff
1122,N,N,3.946,5.499,1.4,0.8,s15_t1.4_a0.8_066.gff
1055,N,N,3.710,5.015,1.4,0.8,s15_t1.4_a0.8_067.gff
944,N,N,3.776,4.922,1.4,0.8,s15_t1.4_a0.8_068.gff
1116,N,N,2.971,5.226,1.4,0.8,s15_t1.4_a0.8_069.gff
467,N,N,3.690,3.554,1.4,0.8,s15_t1.4_a0.8_070.gff
1523,N,N,3.134,6.080,1.4,0.8,s15_t1.4_a0.8_071.gff
183,N,N,1.701,2.860,1.4,0.8,s15_t1.4_a0.8_072.gff
560,N,N,2.774,3.583,1.4,0.8,s15_t1.4_a0.8_073.gff
178,N,N,1.609,2.831,1.4,0.8,s15_t1.4_a0.8_074.gff
1145,N,N,2.675,5.580,1.4,0.8,s15_t1.4_a0.8_075.gff
225,N,N,1.795,2.961,1.4,0.8,s15_t1.4_a0.8_076.gff
126,N,N,1.647,2.737,1.4,0.8,s15_t1.4_a0.8_077.gff
466,N,N,2.102,3.558,1.4,0.8,s15_t1.4_a0.8_078.gff
454,N,N,6.251,3.478,1.4,0.8,s15_t1.4_a0.8_079.gff
2697,N,N,4.254,7.638,1.4,0.8,s15_t1.4_a0.8_080.gff
260,N,N,1.792,2.936,1.4,0.8,s15_t1.4_a0.8_081.gff
1469,N,N,3.855,6.072,1.4,0.8,s15_t1.4_a0.8_082.gff
707,N,N,2.021,4.105,1.4,0.8,s15_t1.4_a0.8_083.gff
1717,N,N,3.043,6.251,1.4,0.8,s15_t1.4_a0.8_084.gff
914,N,N,2.876,4.587,1.4,0.8,s15_t1.4_a0.8_085.gff
1854,N,N,4.000,6.549,1.4,0.8,s15_t1.4_a0.8_086.gff
5297,N,N,7.271,12.040,1.4,0.8,s15_t1.4_a0.8_087.gff
795,N,N,2.858,4.450,1.4,0.8,s15_t1.4_a0.8_088.gff
220,N,N,1.736,2.904,1.4,0.8,s15_t1.4_a0.8_089.gff
497,N,N,2.036,3.675,1.4,0.8,s15_t1.4_a0.8_090.gff
739,N,N,2.479,4.203,1.4,0.8,s15_t1.4_a0.8_091.gff
471,N,N,1.776,3.478,1.4,0.8,s15_t1.4_a0.8_092.gff
591,N,N,3.813,3.699,1.4,0.8,s15_t1.4_a0.8_093.gff
3881,N,N,5.821,9.458,1.4,0.8,s15_t1.4_a0.8_094.gff
167,N,N,2.388,2.755,1.4,0.8,s15_t1.4_a0.8_095.gff
3570,N,N,5.706,9.380,1.4,0.8,s15_t1.4_a0.8_096.gff
1404,N,N,3.774,5.989,1.4,0.8,s15_t1.4_a0.8_097.gff
3061,N,N,4.817,8.342,1.4,0.8,s15_t1.4_a0.8_098.gff
89,N,N,1.591,2.682,1.4,0.8,s15_t1.4_a0.8_099.gff
1092,N,N,3.599,5.438,1.4,0.8,s15_t1.4_a0.8_100.gff
152,N,N,1.729,2.665,1.4,0.9,s15_t1.4_a0.9_001.gff
88,N,N,1.634,2.627,1.4,0.9,s15_t1.4_a0.9_002.gff
1420,N,N,2.960,6.021,1.4,0.9,s15_t1.4_a0.9_003.gff
2032,N,N,3.660,6.863,1.4,0.9,s15_t1.4_a0.9_004.gff
563,N,N,3.134,3.626,1.4,0.9,s15_t1.4_a0.9_005.gff
2607,N,N,4.608,9.203,1.4,0.9,s15_t1.4_a0.9_006.gff
1258,N,N,2.785,5.855,1.4,0.9,s15_t1.4_a0.9_007.gff
368,N,N,2.016,3.251,1.4,0.9,s15_t1.4_a0.9_008.gff
216,N,N,2.230,2.931,1.4,0.9,s15_t1.4_a0.9_009.gff
981,N,N,4.149,4.737,1.4,0.9,s15_t1.4_a0.9_010.gff
148,N,N,1.899,2.739,1.4,0.9,s15_t1.4_a0.9_011.gff
1124,N,N,2.727,5.337,1.4,0.9,s15_t1.4_a0.9_012.gff
2504,N,N,4.877,7.388,1.4,0.9,s15_t1.4_a0.9_013.gff
350,N,N,2.399,3.070,1.4,0.9,s15_t1.4_a0.9_014.gff
686,N,N,2.212,4.061,1.4,0.9,s15_t1.4_a0.9_015.gff
1306,N,N,2.922,5.836,1.4,0.9,s15_t1.4_a0.9_016.gff
2861,N,N,5.794,8.205,1.4,0.9,s15_t1.4_a0.9_017.gff
247,N,N,3.574,2.992,1.4,0.9,s15_t1.4_a0.9_018.gff
936,N,N,3.187,5.002,1.4,0.9,s15_t1.4_a0.9_019.gff
730,N,N,3.342,4.423,1.4,0.9,s15_t1.4_a0.9_020.gff
2626,N,N,5.278,7.471,1.4,0.9,s15_t1.4_a0.9_021.gff
353,N,N,1.844,3.142,1.4,0.9,s15_t1.4_a0.9_022.gff
768,N,N,2.369,4.481,1.4,0.9,s15_t1.4_a0.9_023.gff
724,N,N,2.862,4.228,1.4,0.9,s15_t1.4_a0.9_024.gff
1723,N,N,3.337,6.655,1.4,0.9,s15_t1.4_a0.9_025.gff
425,N,N,4.340,3.412,1.4,0.9,s15_t1.4_a0.9_026.gff
3440,N,N,5.513,10.225,1.4,0.9,s15_t1.4_a0.9_027.gff
144,N,N,2.020,2.692,1.4,0.9,s15_t1.4_a0.9_028.gff
721,N,N,2.156,3.754,1.4,0.9,s15_t1.4_a0.9_029.gff
1226,N,N,3.315,5.875,1.4,0.9,s15_t1.4_a0.9_030.gff
308,N,N,2.624,3.190,1.4,0.9,s15_t1.4_a0.9_031.gff
4988,N,N,8.101,12.034,1.4,0.9,s15_t1.4_a0.9_032.gff
894,N,N,2.300,4.818,1.4,0.9,s15_t1.4_a0.9_033.gff
2547,N,N,4.225,7.245,1.4,0.9,s15_t1.4_a0.9_034.gff
1196,N,N,2.679,5.668,1.4,0.9,s15_t1.4_a0.9_035.gff
585,N,N,3.959,3.709,1.4,0.9,s15_t1.4_a0.9_036.gff
160,N,N,1.564,2.766,1.4,0.9,s15_t1.4_a0.9_037.gff
4297,N,N,8.089,11.339,1.4,0.9,s15_t1.4_a0.9_038.gff
4,N,N,3.086,2.329,1.4,0.9,s15_t1.4_a0.9_039.gff
703,N,N,2.580,3.693,1.4,0.9,s15_t1.4_a0.9_040.gff
1226,N,N,4.575,5.490,1.4,0.9,s15_t1.4_a0.9_041.gff
907,N,N,3.013,4.720,1.4,0.9,s15_t1.4_a0.9_042.gff
746,N,N,2.401,4.300,1.4,0.9,s15_t1.4_a0.9_043.gff
8,N,N,5.818,2.340,1.4,0.9,s15_t1.4_a0.9_044.gff
2498,N,N,5.792,7.471,1.4,0.9,s15_t1.4_a0.9_045.gff
915,N,N,2.282,4.585,1.4,0.9,s15_t1.4_a0.9_046.gff
695,N,N,3.713,4.133,1.4,0.9,s15_t1.4_a0.9_047.gff
106,N,N,2.568,2.565,1.4,0.9,s15_t1.4_a0.9_048.gff
1520,N,N,3.311,6.094,1.4,0.9,s15_t1.4_a0.9_049.gff
449,N,N,3.923,3.494,1.4,0.9,s15_t1.4_a0.9_050.gff
59,N,N,2.311,2.525,1.4,0.9,s15_t1.4_a0.9_051.gff
84,N,N,9.552,2.614,1.4,0.9,s15_t1.4_a0.9_052.gff
1306,N,N,4.248,5.879,1.4,0.9,s15_t1.4_a0.9_053.gff
252,N,N,2.256,3.004,1.4,0.9,s15_t1.4_a0.9_054.gff
3680,N,N,11.246,10.394,1.4,0.9,s15_t1.4_a0.9_055.gff
200,N,N,4.279,2.816,1.4,0.9,s15_t1.4_a0.9_056.gff
1253,N,N,7.881,5.975,1.4,0.9,s15_t1.4_a0.9_057.gff
282,N,N,4.254,3.033,1.4,0.9,s15_t1.4_a0.9_058.gff
1216,N,N,17.634,5.636,1.4,0.9,s15_t1.4_a0.9_059.gff
1200,N,N,3.408,5.501,1.4,0.9,s15_t1.4_a0.9_060.gff
883,N,N,2.428,4.570,1.4,0.9,s15_t1.4_a0.9_061.gff
2483,N,N,13.418,7.232,1.4,0.9,s15_t1.4_a0.9_062.gff
677,N,N,6.054,4.121,1.4,0.9,s15_t1.4_a0.9_063.gff
812,N,N,3.345,4.552,1.4,0.9,s15_t1.4_a0.9_064.gff
981,N,N,4.274,5.079,1.4,0.9,s15_t1.4_a0.9_065.gff
1802,N,N,4.245,6.418,1.4,0.9,s15_t1.4_a0.9_066.gff
338,N,N,3.038,3.109,1.4,0.9,s15_t1.4_a0.9_067.gff
708,N,N,5.219,4.120,1.4,0.9,s15_t1.4_a0.9_068.gff
1470,N,N,9.112,6.052,1.4,0.9,s15_t1.4_a0.9_069.gff
426,N,N,7.120,3.438,1.4,0.9,s15_t1.4_a0.9_070.gff
2419,N,N,6.461,7.012,1.4,0.9,s15_t1.4_a0.9_071.gff
1342,N,N,6.412,5.901,1.4,0.9,s15_t1.4_a0.9_072.gff
89,N,N,2.838,2.566,1.4,0.9,s15_t1.4_a0.9_073.gff
3508,N,N,10.279,8.983,1.4,0.9,s15_t1.4_a0.9_074.gff
10884,N,N,26.928,31.944,1.4,0.9,s15_t1.4_a0.9_075.gff
606,N,N,6.212,3.652,1.4,0.9,s15_t1.4_a0.9_076.gff
358,N,N,1.693,3.073,1.4,0.9,s15_t1.4_a0.9_077.gff
938,N,N,3.368,4.818,1.4,0.9,s15_t1.4_a0.9_078.gff
347,N,N,5.387,3.183,1.4,0.9,s15_t1.4_a0.9_079.gff
601,N,N,3.197,4.069,1.4,0.9,s15_t1.4_a0.9_080.gff
167,N,N,5.460,2.823,1.4,0.9,s15_t1.4_a0.9_081.gff
453,N,N,2.025,3.453,1.4,0.9,s15_t1.4_a0.9_082.gff
135,N,N,6.730,2.797,1.4,0.9,s15_t1.4_a0.9_083.gff
1069,N,N,4.341,5.395,1.4,0.9,s15_t1.4_a0.9_084.gff
139,N,N,5.066,2.689,1.4,0.9,s15_t1.4_a0.9_085.gff
3410,N,N,15.133,9.057,1.4,0.9,s15_t1.4_a0.9_086.gff
269,N,N,9.992,3.022,1.4,0.9,s15_t1.4_a0.9_087.gff
382,N,N,2.422,3.398,1.4,0.9,s15_t1.4_a0.9_088.gff
8,N,N,4.434,2.345,1.4,0.9,s15_t1.4_a0.9_089.gff
5429,N,N,11.480,12.720,1.4,0.9,s15_t1.4_a0.9_090.gff
268,N,N,2.704,3.010,1.4,0.9,s15_t1.4_a0.9_091.gff
373,N,N,2.349,3.310,1.4,0.9,s15_t1.4_a0.9_092.gff
343,N,N,2.284,3.222,1.4,0.9,s15_t1.4_a0.9_093.gff
419,N,N,4.937,3.531,1.4,0.9,s15_t1.4_a0.9_094.gff
9600,N,N,24.700,26.633,1.4,0.9,s15_t1.4_a0.9_095.gff
2089,N,N,3.644,7.069,1.4,0.9,s15_t1.4_a0.9_096.gff
10961,N,N,35.501,36.192,1.4,0.9,s15_t1.4_a0.9_097.gff
908,N,N,4.309,4.638,1.4,0.9,s15_t1.4_a0.9_098.gff
1362,N,N,2.861,5.655,1.4,0.9,s15_t1.4_a0.9_099.gff
1146,N,N,3.194,5.422,1.4,0.9,s15_t1.4_a0.9_100.gff
110,N,N,1.402,2.613,1.4,1.0,s15_t1.4_a1.0_001.gff
132,N,N,3.763,2.746,1.4,1.0,s15_t1.4_a1.0_002.gff
97,N,N,1.824,2.653,1.4,1.0,s15_t1.4_a1.0_003.gff
174,N,N,3.179,2.873,1.4,1.0,s15_t1.4_a1.0_004.gff
167,N,N,2.102,2.776,1.4,1.0,s15_t1.4_a1.0_005.gff
104,N,N,1.731,2.678,1.4,1.0,s15_t1.4_a1.0_006.gff
58,N,N,1.915,2.487,1.4,1.0,s15_t1.4_a1.0_007.gff
214,N,N,1.699,2.940,1.4,1.0,s15_t1.4_a1.0_008.gff
148,N,N,2.057,2.709,1.4,1.0,s15_t1.4_a1.0_009.gff
132,N,N,2.114,2.756,1.4,1.0,s15_t1.4_a1.0_010.gff
130,N,N,1.838,2.757,1.4,1.0,s15_t1.4_a1.0_011.gff
468,N,N,2.025,3.470,1.4,1.0,s15_t1.4_a1.0_012.gff
136,N,N,3.238,2.718,1.4,1.0,s15_t1.4_a1.0_013.gff
109,N,N,2.578,2.564,1.4,1.0,s15_t1.4_a1.0_014.gff
212,N,N,2.511,2.922,1.4,1.0,s15_t1.4_a1.0_015.gff
80,N,N,1.527,2.586,1.4,1.0,s15_t1.4_a1.0_016.gff
171,N,N,1.982,2.859,1.4,1.0,s15_t1.4_a1.0_017.gff
164,N,N,1.774,2.763,1.4,1.0,s15_t1.4_a1.0_018.gff
118,N,N,2.533,2.696,1.4,1.0,s15_t1.4_a1.0_019.gff
74,N,N,2.105,2.536,1.4,1.0,s15_t1.4_a1.0_020.gff
208,N,N,1.528,2.848,1.4,1.0,s15_t1.4_a1.0_021.gff
447,N,N,1.921,3.314,1.4,1.0,s15_t1.4_a1.0_022.gff
102,N,N,3.024,2.641,1.4,1.0,s15_t1.4_a1.0_023.gff
291,N,N,4.345,3.037,1.4,1.0,s15_t1.4_a1.0_024.gff
178,N,N,1.768,2.798,1.4,1.0,s15_t1.4_a1.0_025.gff
238,N,N,3.307,2.956,1.4,1.0,s15_t1.4_a1.0_026.gff
165,N,N,4.657,2.807,1.4,1.0,s15_t1.4_a1.0_027.gff
176,N,N,2.371,2.821,1.4,1.0,s15_t1.4_a1.0_028.gff
45,N,N,1.609,2.444,1.4,1.0,s15_t1.4_a1.0_029.gff
156,N,N,2.960,2.734,1.4,1.0,s15_t1.4_a1.0_030.gff
118,N,N,1.680,2.717,1.4,1.0,s15_t1.4_a1.0_031.gff
201,N,N,3.034,2.926,1.4,1.0,s15_t1.4_a1.0_032.gff
205,N,N,1.928,2.916,1.4,1.0,s15_t1.4_a1.0_033.gff
173,N,N,2.754,2.796,1.4,1.0,s15_t1.4_a1.0_034.gff
136,N,N,3.034,2.699,1.4,1.0,s15_t1.4_a1.0_035.gff
125,N,N,1.793,2.686,1.4,1.0,s15_t1.4_a1.0_036.gff
255,N,N,3.764,2.985,1.4,1.0,s15_t1.4_a1.0_037.gff
160,N,N,2.162,2.816,1.4,1.0,s15_t1.4_a1.0_038.gff
236,N,N,2.701,2.906,1.4,1.0,s15_t1.4_a1.0_039.gff
129,N,N,1.697,2.685,1.4,1.0,s15_t1.4_a1.0_040.gff
89,N,N,2.481,2.576,1.4,1.0,s15_t1.4_a1.0_041.gff
99,N,N,1.435,2.576,1.4,1.0,s15_t1.4_a1.0_042.gff
238,N,N,2.911,2.953,1.4,1.0,s15_t1.4_a1.0_043.gff
230,N,N,3.718,2.982,1.4,1.0,s15_t1.4_a1.0_044.gff
94,N,N,1.698,2.619,1.4,1.0,s15_t1.4_a1.0_045.gff
211,N,N,1.549,2.876,1.4,1.0,s15_t1.4_a1.0_046.gff
196,N,N,3.039,2.868,1.4,1.0,s15_t1.4_a1.0_047.gff
185,N,N,3.611,2.822,1.4,1.0,s15_t1.4_a1.0_048.gff
109,N,N,3.126,2.720,1.4,1.0,s15_t1.4_a1.0_049.gff
144,N,N,1.677,2.766,1.4,1.0,s15_t1.4_a1.0_050.gff
106,N,N,1.677,2.693,1.4,1.0,s15_t1.4_a1.0_051.gff
307,N,N,2.245,3.084,1.4,1.0,s15_t1.4_a1.0_052.gff
230,N,N,2.421,2.932,1.4,1.0,s15_t1.4_a1.0_053.gff
153,N,N,2.142,2.713,1.4,1.0,s15_t1.4_a1.0_054.gff
104,N,N,1.589,2.613,1.4,1.0,s15_t1.4_a1.0_055.gff
103,N,N,1.904,2.567,1.4,1.0,s15_t1.4_a1.0_056.gff
321,N,N,2.156,3.027,1.4,1.0,s15_t1.4_a1.0_057.gff
4,N,N,1.543,2.304,1.4,1.0,s15_t1.4_a1.0_058.gff
102,N,N,1.953,2.619,1.4,1.0,s15_t1.4_a1.0_059.gff
205,N,N,2.398,2.846,1.4,1.0,s15_t1.4_a1.0_060.gff
477,N,N,2.132,3.492,1.4,1.0,s15_t1.4_a1.0_061.gff
120,N,N,2.573,2.685,1.4,1.0,s15_t1.4_a1.0_062.gff
75,N,N,1.378,2.570,1.4,1.0,s15_t1.4_a1.0_063.gff
225,N,N,1.693,2.946,1.4,1.0,s15_t1.4_a1.0_064.gff
115,N,N,1.381,2.603,1.4,1.0,s15_t1.4_a1.0_065.gff
74,N,N,2.296,2.518,1.4,1.0,s15_t1.4_a1.0_066.gff
304,N,N,2.751,3.021,1.4,1.0,s15_t1.4_a1.0_067.gff
116,N,N,1.657,2.643,1.4,1.0,s15_t1.4_a1.0_068.gff
127,N,N,1.448,2.712,1.4,1.0,s15_t1.4_a1.0_069.gff
296,N,N,2.940,3.017,1.4,1.0,s15_t1.4_a1.0_070.gff
64,N,N,1.553,2.531,1.4,1.0,s15_t1.4_a1.0_071.gff
208,N,N,1.727,2.895,1.4,1.0,s15_t1.4_a1.0_072.gff
84,N,N,3.329,2.532,1.4,1.0,s15_t1.4_a1.0_073.gff
6,N,N,1.745,2.309,1.4,1.0,s15_t1.4_a1.0_074.gff
251,N,N,1.565,2.910,1.4,1.0,s15_t1.4_a1.0_075.gff
179,N,N,1.732,2.792,1.4,1.0,s15_t1.4_a1.0_076.gff
134,N,N,1.638,2.694,1.4,1.0,s15_t1.4_a1.0_077.gff
242,N,N,1.810,2.927,1.4,1.0,s15_t1.4_a1.0_078.gff
164,N,N,1.756,2.715,1.4,1.0,s15_t1.4_a1.0_079.gff
128,N,N,3.800,2.679,1.4,1.0,s15_t1.4_a1.0_080.gff
380,N,N,3.279,3.244,1.4,1.0,s15_t1.4_a1.0_081.gff
208,N,N,1.876,2.907,1.4,1.0,s15_t1.4_a1.0_082.gff
209,N,N,2.040,2.912,1.4,1.0,s15_t1.4_a1.0_083.gff
140,N,N,2.649,2.667,1.4,1.0,s15_t1.4_a1.0_084.gff
