# Starting date:             2015-05-16 16:32:19
# Cluster job name:          fribourg.m1.r2c.macc.r.goal
# Cluster job ID:            7369706
# Cluster node:              hnode03
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg -m1 -r2c -macc -r
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
229,123,N,N,2.724,1.490,1.0,0.3,s15_t1.0_a0.3_029.gff
230,7,N,N,2.297,2.095,1.0,0.3,s15_t1.0_a0.3_030.gff
231,182,N,N,2.964,2.570,1.0,0.3,s15_t1.0_a0.3_031.gff
232,14,N,N,2.371,5.602,1.0,0.3,s15_t1.0_a0.3_032.gff
233,678,N,N,3.947,2.289,1.0,0.3,s15_t1.0_a0.3_033.gff
234,45,N,N,2.477,4.779,1.0,0.3,s15_t1.0_a0.3_034.gff
235,627,N,N,3.776,3.214,1.0,0.3,s15_t1.0_a0.3_035.gff
236,3598,N,N,10.113,7.771,1.0,0.3,s15_t1.0_a0.3_036.gff
237,27,N,N,2.373,2.267,1.0,0.3,s15_t1.0_a0.3_037.gff
238,2048,N,N,6.495,11.918,1.0,0.3,s15_t1.0_a0.3_038.gff
239,10,N,N,2.280,3.119,1.0,0.3,s15_t1.0_a0.3_039.gff
240,252,N,N,3.115,3.057,1.0,0.3,s15_t1.0_a0.3_040.gff
241,295,N,N,3.165,3.495,1.0,0.3,s15_t1.0_a0.3_041.gff
242,80,N,N,2.495,3.267,1.0,0.3,s15_t1.0_a0.3_042.gff
243,155,N,N,2.874,3.740,1.0,0.3,s15_t1.0_a0.3_043.gff
244,43,N,N,2.498,9.762,1.0,0.3,s15_t1.0_a0.3_044.gff
245,101,N,N,2.694,2.877,1.0,0.3,s15_t1.0_a0.3_045.gff
246,94,N,N,2.865,1.645,1.0,0.3,s15_t1.0_a0.3_046.gff
247,59,N,N,2.623,3.554,1.0,0.3,s15_t1.0_a0.3_047.gff
248,10,N,N,2.379,3.378,1.0,0.3,s15_t1.0_a0.3_048.gff
249,100,N,N,2.796,2.600,1.0,0.3,s15_t1.0_a0.3_049.gff
250,107,N,N,2.656,2.697,1.0,0.3,s15_t1.0_a0.3_050.gff
251,15,N,N,2.366,5.537,1.0,0.3,s15_t1.0_a0.3_051.gff
252,267,N,N,3.077,1.714,1.0,0.3,s15_t1.0_a0.3_052.gff
253,24,N,N,2.302,1.272,1.0,0.3,s15_t1.0_a0.3_053.gff
254,64,N,N,2.671,2.334,1.0,0.3,s15_t1.0_a0.3_054.gff
255,73,N,N,2.678,5.249,1.0,0.3,s15_t1.0_a0.3_055.gff
256,116,N,N,3.054,4.792,1.0,0.3,s15_t1.0_a0.3_056.gff
257,601,N,N,4.012,6.179,1.0,0.3,s15_t1.0_a0.3_057.gff
258,176,N,N,2.907,4.572,1.0,0.3,s15_t1.0_a0.3_058.gff
259,67,N,N,2.704,1.934,1.0,0.3,s15_t1.0_a0.3_059.gff
260,88,N,N,2.729,6.240,1.0,0.3,s15_t1.0_a0.3_060.gff
261,599,N,N,4.909,6.957,1.0,0.3,s15_t1.0_a0.3_061.gff
262,17,N,N,2.406,4.391,1.0,0.3,s15_t1.0_a0.3_062.gff
263,58,N,N,2.473,3.691,1.0,0.3,s15_t1.0_a0.3_063.gff
264,79,N,N,2.569,4.634,1.0,0.3,s15_t1.0_a0.3_064.gff
265,32,N,N,2.409,5.008,1.0,0.3,s15_t1.0_a0.3_065.gff
266,676,N,N,4.021,3.312,1.0,0.3,s15_t1.0_a0.3_066.gff
267,4,N,N,2.287,1.477,1.0,0.3,s15_t1.0_a0.3_067.gff
268,130,N,N,2.919,7.599,1.0,0.3,s15_t1.0_a0.3_068.gff
269,66,N,N,2.595,2.526,1.0,0.3,s15_t1.0_a0.3_069.gff
270,23,N,N,2.353,2.468,1.0,0.3,s15_t1.0_a0.3_070.gff
271,711,N,N,7.110,7.560,1.0,0.3,s15_t1.0_a0.3_071.gff
272,28652,N,N,159.262,155.950,1.0,0.3,s15_t1.0_a0.3_072.gff
273,587,N,N,5.000,7.955,1.0,0.3,s15_t1.0_a0.3_073.gff
274,123,N,N,2.711,12.489,1.0,0.3,s15_t1.0_a0.3_074.gff
275,418,N,N,3.403,3.402,1.0,0.3,s15_t1.0_a0.3_075.gff
276,19,N,N,2.403,5.402,1.0,0.3,s15_t1.0_a0.3_076.gff
277,1014,N,N,5.087,8.002,1.0,0.3,s15_t1.0_a0.3_077.gff
278,268,N,N,3.271,4.601,1.0,0.3,s15_t1.0_a0.3_078.gff
279,227,N,N,2.958,4.713,1.0,0.3,s15_t1.0_a0.3_079.gff
280,47,N,N,2.508,4.248,1.0,0.3,s15_t1.0_a0.3_080.gff
281,108,N,N,2.729,6.379,1.0,0.3,s15_t1.0_a0.3_081.gff
282,165,N,N,2.865,1.633,1.0,0.3,s15_t1.0_a0.3_082.gff
283,560,N,N,3.858,7.267,1.0,0.3,s15_t1.0_a0.3_083.gff
284,25,N,N,2.375,4.541,1.0,0.3,s15_t1.0_a0.3_084.gff
285,165,N,N,2.881,5.355,1.0,0.3,s15_t1.0_a0.3_085.gff
286,58,N,N,2.523,1.896,1.0,0.3,s15_t1.0_a0.3_086.gff
287,18,N,N,2.352,2.440,1.0,0.3,s15_t1.0_a0.3_087.gff
288,37,N,N,2.418,3.397,1.0,0.3,s15_t1.0_a0.3_088.gff
289,25,N,N,2.383,1.489,1.0,0.3,s15_t1.0_a0.3_089.gff
290,33,N,N,2.457,1.522,1.0,0.3,s15_t1.0_a0.3_090.gff
291,16,N,N,2.340,1.587,1.0,0.3,s15_t1.0_a0.3_091.gff
292,151,N,N,2.945,4.313,1.0,0.3,s15_t1.0_a0.3_092.gff
293,761,N,N,5.978,4.799,1.0,0.3,s15_t1.0_a0.3_093.gff
294,82,N,N,2.661,2.080,1.0,0.3,s15_t1.0_a0.3_094.gff
295,156,N,N,2.828,2.272,1.0,0.3,s15_t1.0_a0.3_095.gff
296,41,N,N,2.501,1.610,1.0,0.3,s15_t1.0_a0.3_096.gff
297,84,N,N,2.797,3.299,1.0,0.3,s15_t1.0_a0.3_097.gff
298,46,N,N,2.473,2.581,1.0,0.3,s15_t1.0_a0.3_098.gff
