# Starting date:             2015-05-16 16:32:19
# Cluster job name:          fribourg.m1.r2c.goal
# Cluster job ID:            7369705
# Cluster node:              hnode03
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg -m1 -r2c
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
156,456,N,N,3.085,7.627,1.0,0.2,s15_t1.0_a0.2_056.gff
157,90,N,N,2.457,2.501,1.0,0.2,s15_t1.0_a0.2_057.gff
158,64,N,N,2.436,1.323,1.0,0.2,s15_t1.0_a0.2_058.gff
159,28,N,N,2.239,2.588,1.0,0.2,s15_t1.0_a0.2_059.gff
160,1273,N,N,4.301,4.348,1.0,0.2,s15_t1.0_a0.2_060.gff
161,29,N,N,2.350,9.400,1.0,0.2,s15_t1.0_a0.2_061.gff
162,219,N,N,2.754,5.226,1.0,0.2,s15_t1.0_a0.2_062.gff
163,199,N,N,2.839,12.317,1.0,0.2,s15_t1.0_a0.2_063.gff
164,79,N,N,2.498,3.773,1.0,0.2,s15_t1.0_a0.2_064.gff
165,99,N,N,2.530,2.389,1.0,0.2,s15_t1.0_a0.2_065.gff
166,1045,N,N,4.003,8.660,1.0,0.2,s15_t1.0_a0.2_066.gff
167,1094,N,N,4.107,3.447,1.0,0.2,s15_t1.0_a0.2_067.gff
168,88,N,N,2.500,4.524,1.0,0.2,s15_t1.0_a0.2_068.gff
169,336,N,N,3.003,8.259,1.0,0.2,s15_t1.0_a0.2_069.gff
170,228,N,N,2.900,5.799,1.0,0.2,s15_t1.0_a0.2_070.gff
171,64,N,N,2.451,2.423,1.0,0.2,s15_t1.0_a0.2_071.gff
172,386,N,N,3.097,1.832,1.0,0.2,s15_t1.0_a0.2_072.gff
173,16,N,N,2.295,7.921,1.0,0.2,s15_t1.0_a0.2_073.gff
174,943,N,N,3.984,2.560,1.0,0.2,s15_t1.0_a0.2_074.gff
175,361,N,N,3.048,4.070,1.0,0.2,s15_t1.0_a0.2_075.gff
176,291,N,N,2.996,7.553,1.0,0.2,s15_t1.0_a0.2_076.gff
177,65,N,N,2.508,4.491,1.0,0.2,s15_t1.0_a0.2_077.gff
178,109,N,N,2.630,1.854,1.0,0.2,s15_t1.0_a0.2_078.gff
179,51,N,N,2.398,3.284,1.0,0.2,s15_t1.0_a0.2_079.gff
180,1947,N,N,5.774,5.181,1.0,0.2,s15_t1.0_a0.2_080.gff
181,931,N,N,3.917,2.516,1.0,0.2,s15_t1.0_a0.2_081.gff
182,762,N,N,3.671,2.733,1.0,0.2,s15_t1.0_a0.2_082.gff
183,124,N,N,2.594,3.148,1.0,0.2,s15_t1.0_a0.2_083.gff
184,94,N,N,2.528,2.378,1.0,0.2,s15_t1.0_a0.2_084.gff
185,28,N,N,2.342,5.843,1.0,0.2,s15_t1.0_a0.2_085.gff
186,813,N,N,3.755,5.796,1.0,0.2,s15_t1.0_a0.2_086.gff
187,1604,N,N,4.992,4.330,1.0,0.2,s15_t1.0_a0.2_087.gff
188,1282,N,N,5.159,3.276,1.0,0.2,s15_t1.0_a0.2_088.gff
189,208,N,N,2.860,2.377,1.0,0.2,s15_t1.0_a0.2_089.gff
190,40,N,N,2.378,3.336,1.0,0.2,s15_t1.0_a0.2_090.gff
191,108,N,N,2.659,2.548,1.0,0.2,s15_t1.0_a0.2_091.gff
192,102,N,N,2.544,3.477,1.0,0.2,s15_t1.0_a0.2_092.gff
193,356,N,N,3.066,1.948,1.0,0.2,s15_t1.0_a0.2_093.gff
194,588,N,N,3.421,2.010,1.0,0.2,s15_t1.0_a0.2_094.gff
195,150,N,N,2.683,1.646,1.0,0.2,s15_t1.0_a0.2_095.gff
196,92,N,N,2.509,1.364,1.0,0.2,s15_t1.0_a0.2_096.gff
197,479,N,N,3.373,3.634,1.0,0.2,s15_t1.0_a0.2_097.gff
198,691,N,N,3.525,8.210,1.0,0.2,s15_t1.0_a0.2_098.gff
199,69,N,N,2.392,1.701,1.0,0.2,s15_t1.0_a0.2_099.gff
200,169,N,N,2.683,1.863,1.0,0.2,s15_t1.0_a0.2_100.gff
201,75,N,N,2.505,2.383,1.0,0.3,s15_t1.0_a0.3_001.gff
202,121,N,N,2.592,1.646,1.0,0.3,s15_t1.0_a0.3_002.gff
203,349,N,N,3.104,5.474,1.0,0.3,s15_t1.0_a0.3_003.gff
204,411,N,N,3.223,2.899,1.0,0.3,s15_t1.0_a0.3_004.gff
205,1672,N,N,5.660,2.776,1.0,0.3,s15_t1.0_a0.3_005.gff
206,301,N,N,2.975,2.292,1.0,0.3,s15_t1.0_a0.3_006.gff
207,104,N,N,2.525,1.390,1.0,0.3,s15_t1.0_a0.3_007.gff
208,266,N,N,2.882,6.122,1.0,0.3,s15_t1.0_a0.3_008.gff
209,565,N,N,3.392,2.178,1.0,0.3,s15_t1.0_a0.3_009.gff
210,1579,N,N,5.152,5.624,1.0,0.3,s15_t1.0_a0.3_010.gff
211,164,N,N,2.711,4.757,1.0,0.3,s15_t1.0_a0.3_011.gff
212,37,N,N,2.419,1.475,1.0,0.3,s15_t1.0_a0.3_012.gff
213,133,N,N,2.574,2.257,1.0,0.3,s15_t1.0_a0.3_013.gff
214,96,N,N,2.580,1.846,1.0,0.3,s15_t1.0_a0.3_014.gff
215,435,N,N,3.370,1.988,1.0,0.3,s15_t1.0_a0.3_015.gff
216,89,N,N,2.506,2.392,1.0,0.3,s15_t1.0_a0.3_016.gff
217,83,N,N,2.449,1.895,1.0,0.3,s15_t1.0_a0.3_017.gff
218,481,N,N,3.406,3.660,1.0,0.3,s15_t1.0_a0.3_018.gff
219,630,N,N,3.648,5.243,1.0,0.3,s15_t1.0_a0.3_019.gff
220,6,N,N,2.305,1.295,1.0,0.3,s15_t1.0_a0.3_020.gff
221,9,N,N,2.338,2.185,1.0,0.3,s15_t1.0_a0.3_021.gff
222,27,N,N,2.378,2.250,1.0,0.3,s15_t1.0_a0.3_022.gff
223,129,N,N,2.652,6.037,1.0,0.3,s15_t1.0_a0.3_023.gff
224,22,N,N,2.335,1.276,1.0,0.3,s15_t1.0_a0.3_024.gff
225,173,N,N,2.749,1.982,1.0,0.3,s15_t1.0_a0.3_025.gff
226,2221,N,N,5.910,6.340,1.0,0.3,s15_t1.0_a0.3_026.gff
227,156,N,N,2.798,3.439,1.0,0.3,s15_t1.0_a0.3_027.gff
228,322,N,N,3.076,1.633,1.0,0.3,s15_t1.0_a0.3_028.gff
229,195,N,N,2.715,5.087,1.0,0.3,s15_t1.0_a0.3_029.gff
230,18,N,N,2.393,10.245,1.0,0.3,s15_t1.0_a0.3_030.gff
231,252,N,N,3.050,2.972,1.0,0.3,s15_t1.0_a0.3_031.gff
232,22,N,N,2.333,3.935,1.0,0.3,s15_t1.0_a0.3_032.gff
233,912,N,N,3.852,3.646,1.0,0.3,s15_t1.0_a0.3_033.gff
234,60,N,N,2.424,4.561,1.0,0.3,s15_t1.0_a0.3_034.gff
235,873,N,N,3.801,3.399,1.0,0.3,s15_t1.0_a0.3_035.gff
236,5495,N,N,10.965,15.905,1.0,0.3,s15_t1.0_a0.3_036.gff
237,81,N,N,2.439,2.392,1.0,0.3,s15_t1.0_a0.3_037.gff
238,2331,N,N,6.188,6.305,1.0,0.3,s15_t1.0_a0.3_038.gff
239,21,N,N,2.316,2.470,1.0,0.3,s15_t1.0_a0.3_039.gff
240,582,N,N,3.473,4.016,1.0,0.3,s15_t1.0_a0.3_040.gff
